artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['ALIDG', 'WHITE LION']",['Aug. 20'],264083.0,,,,,1.0,"['16,500 New Era Prods.']",['16.50'],"['Birmingham-', 'Jefferson Civic', 'Center', 'Birmingham,', 'Ala.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['AIDC', 'WHITE UON']",['Aug. 25'],258458.0,,14768.0,,,,['C&C Entertainment'],['17.50'],"['Charlotte', 'Coliseum', 'Charlotte, N.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
['ROD STEWART'],['Aug. 20'],251148.0,,2.0,,,1.0,"['12,464 Concert Prods.']",['26.50/24.50'],"['Coliseum,', 'Pacific Nationa)', 'Exhibition Park Donald K. Donald', 'Vancouver, * Prods.', 'British Perryscope', 'Columbia Concert Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['BRYAN FERRY', 'LOUP GAROU']","['Aug. 17', '15,000']",233285.0,,,,,,"['14,000 Concert Prods.']",['23.75/19.75'],"['Exhibition', 'Stadium', 'Toronto, Ontario']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['ACIDE', 'WHITE LION', 'N.C.']",['Aug. 27'],226413.0,,13619.0,,,,['C&C Entertainment'],['17.50/12.50'],"['Greensboro', 'Coliseum', 'sellout.', 'Greensboro,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['INXS', 'ZIGGY MARLEY & THE', 'MELODY MAKERS.']",['Aug. 23'],211805.0,,13800.0,,,1.0,['Cellar Door Prods.'],['16.50/15.50'],"['Hampton', 'Coliseum', 'Hampton, Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
['NEIL YOUNG'],"['Aug. 18', '15,000']",205945.0,,,,,,"['12,000 Concert Prods.']",['24.75/20.25'],"['Exhibition', 'Stadium', 'Toronto, Ontario']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
['HUEY LEWIS & THE NEWS:'],['Aug. 25'],205405.0,,10144.0,,,,"['Concert Prods.', '12,000 International']",['24.75/20.50'],"['Exhibition', 'Stadium', 'Toronto, Ontario']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['BOB DYLAN', 'TRACY CHAPMAN']",['Aug. 24'],204722.0,,9819.0,,,,"['Perryscope', '10,000 Concert Prods.']",['26.50/25.50'],"['Coliseum,', 'Edmonton', 'Northlands', 'Donald K. Donald', 'Edmonton, Prods.', 'Atberta Concert Prods.', 'International']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['INKS', 'DOGGY MARLEY & THE', 'MELODY MAKERS']",['Aug. 28'],201025.0,,,,,,"['185 Belkin Prods.', '13,385']",['7'],"['Cincinnati', 'Riverfront', 'Coliseum', 'Cincinnati, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
['STING'],['Aug. 25'],200000.0,,16000.0,,,1.0,['Ron Delsener'],['20'],"['Jones Beach', 'Theatre', 'Wantagh, NY.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['JIMMY BUFFETT & THE', 'CORAL REEFER BAND']",['Aug. 13'],,,,,,,[''],['18.50'],"['Seattle Center', 'Arena', 'Wash. :']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['BOB DYLAN', 'TRACY CHAPMAN']",['Aug. 21'],173752.0,,8320.0,,,,"['Perryscope', '10,000 Concert Prods.']",['26.50/25.50'],"['Coliseum,', 'Pacific National', 'Exhibition Park', 'Vancouver,', 'British', 'Columbia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
['NEIL YOUNG'],['Aug. 27'],170000.0,,8500.0,,,,"['Ron Delsener', '10,000 Enterprises']",['20'],"['Jones Beach', 'Theatre', 'Wantagh, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
"['MI', 'WHITE LION']",['Aug. 21'],169645.0,,9694.0,,,,"['Concert', '9,900 Promotions/']",['17.50'],"['Municipal', 'Auditorium', 'Nashville, Tenn, Southern', 'Promotions:']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/09/BB-1988-09-10.pdf
