weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,"[722, 325, 725, 715]",3,[],1989-01-17,1989-01-17,Jan 17,the-uctimate-event-reunion-arena-1989-01-17,593465,,15087,,,,"[45.0, 32.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
2,,"[155, 716, 428]",603,[],1989-01-20,1989-01-20,Jan 20,new-edition-new-charlotte-coliseum-1989-01-20,372733,,21929,,,,[17.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
3,,[718],604,[],1988-12-31,1989-01-01,Dec 31-Jan 1,barry-manelow-caesars-palace-1988-12-31,299000,,3900,,,1,"[50.0, 40.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
4,,"[210, 453, 717]",605,[],1988-12-18,1988-12-18,Dec 18,luther-vandross-bradley-center-1988-12-18,287875,,12300,,,,[25.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
5,,"[423, 719]",522,[],1989-01-15,1989-01-15,Jan 15,randy-travis-patriot-center-1989-01-15,224508,,12829,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
6,,"[394, 416]",606,[],1989-01-18,1989-01-18,Jan 18,poison-the-omni-atlanta-promotions/-southern-1989-01-18,204225,,12396,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
7,,"[394, 720]",607,[],1989-01-20,1989-01-20,Jan 20,poison-mississippi-coast-coliseum-&-convention-center-1989-01-20,184783,,11186,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
8,,"[41, 577, 653]",608,[],1989-01-13,1989-01-15,Jan 13-15,whispers-resorts-international-hotel-sellout-atlantic-city-1989-01-13,184118,,7452,,,,"[27.5, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
9,,"[423, 723]",389,[],1989-01-13,1989-01-13,Jan 13,randy-travis-hampton-coliseum-1989-01-13,167108,,9549,,,1,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
10,,"[394, 416]",17,[],1989-01-21,1989-01-21,Jan 21,poison-barton-coliseum-1989-01-21,165000,,10000,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
11,,"[342, 510]",273,[],1989-01-06,1989-01-06,Jan 6,ozzy-osbourne-the-summit-houston-1989-01-06,158873,,9468,,,,"[17.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
12,,"[423, 723]",609,[],1989-01-14,1989-01-14,Jan 14,randy-travis-wicomico-youth-civic-center-1989-01-14,140052,,8003,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
13,,"[60, 714]",610,[],1989-01-21,1989-01-21,Jan 21,george-strait-mississippi-coliseum-1989-01-21,110490,,7507,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
14,,"[724, 510]",611,[],1989-01-10,1989-01-10,Jan 10,o2zy-osbourne-kemper-arena-1989-01-10,108308,,6513,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
15,,"[145, 721]",531,[],1989-01-21,1989-01-21,Jan 21,metallica-special-events-center-1989-01-21,107559,,6937,,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
16,,"[423, 723]",612,[],1989-01-12,1989-01-12,Jan 12,randy-travis-martin-luther-king-jr-arena-1989-01-12,107433,,6139,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
17,,"[342, 510]",349,[],1989-01-07,1989-01-07,Jan 7,ozzy-osbourne-hirsch-memorial-coliseum-1989-01-07,96304,,6297,,,,[18.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
18,,"[60, 714]",383,[],1989-01-20,1989-01-20,Jan 20,george-strait-barnhill-arena-1989-01-20,94557,,6501,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/02/BB-1989-02-04.pdf
