weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,"[259, 266]",233,[],1985-07-13,1985-07-13,July 13,jfk-stadium-stadium-1985-07-13,3552800,,89484,,,1,"[50.0, 35.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
2,,[36],234,[],1985-06-30,1985-07-01,June 30-July 1,grateful-dead-merriweather-post-pavilion-1985-06-30,491439,,38394,,,2,"[16.0, 11.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
3,,[36],853,[],1985-06-27,1985-06-27,June 27,grateful-dead-saratoga-springs-performing-arts-center-1985-06-27,420208,,40100,,,1,"[17.5, 10.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
4,,[36],854,[],1985-07-13,1985-07-14,July 13-14,grateful-dead-ventura-county-fairgrounds-1985-07-13,375000,,25000,,,2,"[15.0, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
5,,[36],237,[],1985-06-28,1985-06-28,June 28,grateful-dead-hersheypark-hershey-1985-06-28,295515,,21890,,,,"[15.0, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
6,,"[262, 260]",215,[],1985-07-11,1985-07-14,July 11-14,eric-clapton-red-rocks-amphitheatre-1985-07-11,261424,,16998,,,1,"[15.95, 14.85]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
7,,[237],3,[],1985-06-24,1985-06-24,June 24,robert-plant-reunion-arena-1985-06-24,233100,,16190,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
8,New York Fresh Festival,[],63,[],1985-06-29,1985-06-29,June 29,new-york-fresh-festival-joe-louis-arena-1985-06-29,209400,,18000,,,1,[12.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
9,,[14],238,[],1985-07-06,1985-07-06,July 6,alabama-astrodome-houston-v-unlimited-1985-07-06,171976,,30373,,,,[7.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
10,,"[191, 261]",239,[],1985-07-06,1985-07-06,July 6,bryan-adams-st-paul-civic-center-1985-07-06,169679,,11702,,,1,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
