weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
25,,"[231, 212]",459,[],1987-05-24,1987-05-24,May 24,spyro-gyra-waikiki-shell-honolulu-hawait-1987-05-24,80283,,4932,,,,"[20.0, 17.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
26,,"[497, 512]",298,[],1987-05-20,1987-05-20,May 20,chris-de-burgh-copps-coliseum-1987-05-20,73025,98046,5408,,,,[19.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
27,,"[136, 423, 493]",282,[],1987-05-29,1987-05-29,May 29,george-jones-lake-charles-civic-center-1987-05-29,59751,,4608,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
28,,"[243, 500, 508]",892,[],1987-05-23,1987-05-23,May 23,stevie-ray-vaughan-santa-barbara-co-bow!-santa-barbara-calt-1987-05-23,46548,,2734,,,1,"[17.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
29,,[516],115,[],1987-05-31,1987-05-31,May 31,peter-paul-mary-gammage-center-1987-05-31,46365,,3023,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
30,,"[136, 488, 493]",225,[],1987-05-31,1987-05-31,May 31,george-jones-bicentennial-center-1987-05-31,41297,,3303,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
31,,"[331, 495]",362,[],1987-05-29,1987-05-29,May 29,psychedelic-furs-fox-theatre-1987-05-29,40905,,2949,,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
32,,"[382, 507]",893,[],1987-05-23,1987-05-23,May 23,eddie-money-hult-center-1987-05-23,36350,,2236,,,,"[16.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
33,,"[382, 507]",462,[],1987-05-24,1987-05-24,May 24,eddie-money-jackson-co-expo-park-1987-05-24,35207,,2574,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
34,,"[382, 507]",894,[],1987-05-22,1987-05-22,May 22,eddie-money-civic-auditorium-portland-center-1987-05-22,34546,,2101,,,,"[16.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
35,,"[423, 513]",464,[],1987-05-30,1987-05-30,May 30,randy-travis-expo-center-1987-05-30,32460,,2919,,,,[12.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
36,,"[510, 511]",895,[],1987-05-30,1987-05-30,May 30,anthrax-sundance-long-island-1987-05-30,16320,,1088,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
37,,"[517, 496, 509]",466,[],1987-05-25,1987-05-26,May 25-26,megadeth-bayou-washington-1987-05-25,10546,,917,,,,[11.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
38,,[102],359,[],1987-05-18,1987-05-18,May 18,oingo-boingo-westport-playhouse-st-louis-1987-05-18,9520,,737,,,1,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
39,,"[518, 490]",458,[],1987-05-30,1987-05-30,May 30,the-white-animals-oak-mountain-amphitheatre-1987-05-30,8286,,1979,,,,[4.95],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
40,,"[501, 170]",467,[],,,,world-party-after-the-goldrush-tempe-None,4076,,364,,,,[11.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/06/Billboard-1987-06-13.pdf
