artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['POISON', 'TESLA']",['March 22'],134337,,9297,,,,"['Cellar Door Prods.', '12,500']",['16/15'],"['Richmond', 'Coliseum', 'Richmond, Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['ALABAMA', 'JOEL SONNER']",['March 18'],128403,,7782,,,,"['Keith Fowler', '14,000 Promotions']",['16.50'],"['Arena', 'Univ. of Dayton, +', 'Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['METALLICA', 'QUEENSYRCHE']",['March 15'],120879,,,,,1,['Northeast'],[],"['Pt Fieldhouse', 'Rensselaer', 'Polytechnic', 'Institute', 'Troy, NY.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['ALABAMA,', 'THE CHARLIE DANIELS.', 'BAND', 'JOEL SONMER']",['March 16'],119006,,,,,,"['Fowler', '7,100 Promotions']",['17.50'],"['Wendler Arena', 'Saginaw Civic', 'Center', 'Saginaw, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['REBA MCENTIRE', 'RICKY VAN SHELTON']",['March 22'],116606,,7067,,,,['Starstruck'],['16.50'],"['John M.', 'Huntsman:', 'Center', 'Salt Palace', 'Convention', 'Center', 'Salt Lake City,', 'Utah']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['RANDY TRAVIS', 'KT.OSUN']",['March 25'],114164,,6919,,,,"['Special Moments', '9,146 Promotions']",['16.50'],"['David S. Palmer', 'Civic Center', 'Danville, Ul. seltout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['REBA MCENTIRE ', 'RICKY VAN SHELTON']",['March 25'],109057,,6038,,,,['in-house'],"['18,50/17']","['Universal', 'Amphitheatre', 'City, \\', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['CHEAP TRICK', 'LA. GUNS']",['March 3'],104783,,6251,,,1,['in-house'],['18.50/17'],"['Universal', 'Amphitheatre', 'Universal City,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['RATT', 'BRITHY FOX', 'AIK']",['March 23'],100865,,6113,,,,['Mid-South'],['16.50'],"['Mid-South', 'Coliseum', 'Fairgrounds', 'Memphis, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['CHICAGO', 'MO', '.']",['March 22'],98455,,3872,,,,"['Stardate Prods.', '7,000']",['17.50'],"['Brown Co.', 'Veterans', 'Memorial Arena', 'al Green Bay, Wis.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['RANDY TRAVIS', 'KT.OSUIN']",['March 23'],77060,,4451,,,1,['Special Moments'],['17.50/16.50'],"['Dubuque Five', 'Flags Center', 'Dubuque, lowa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['HAL ROACH', 'JOHN MACNALLY']","['March 18', '37', '5,864']",74008,,5424,,,,['Music Fair Prods.'],[],"['Valley Forge', 'Music Fair', 'Devon, Pa. sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['RATT', 'BRITHY FOX']",['March 25'],72725,,5973,,,,"['Star Systems', '9,900']",['13.50'],"['Nashville', 'Municipal', 'Lng Auditorium', '~ Nashville, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
"['CHICAGO', 'PM']",['March 21'],72063,,4408,,,,"['Brass Ring Prods', '5,076']",['17.50'],"['Wings Stadium', 'Kalamazoo,', 'Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
['DURAN DURAN'],['March 23'],66943,,3433,,,1,['Bill Graham'],['19.50'],"['Berkeley', 'Community', 'Theatre .', 'Berkeley, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/04/BB-1989-04-08.pdf
