artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['STING'],['July 22'],279363.0,,15519.0,,,,"['Bill Graham:', '20,000 Presents']",['19.50/16.50'],"['Shoreline', 'Amphitheatre', 'Mountain View,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
['STING B.C.'],['July 18'],256476.0,,12550.0,,,,"['Concert Prods.', '15,000 International']","['25,50/24.50']","['Place', 'Vancouver,', 'British Donald K. Donald', 'Columbia Prods.', 'Perryscope', 'Concert Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['BOB DYLAN', 'THE ALARM']",['July 24-25'],253716.0,,12706.0,,,1.0,['Concert'],"['23.50/20.50/', '15.50']","['Chastain Park', 'Amphitheatre', 'Atlanta', 'Promotions']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['ROBERT PLANT', 'CHEAP TRICK']",['July 25'],245053.0,,14003.0,,,1.0,['Frank J. Russo'],['17.50'],"['Providence Civic', 'Center', 'Providence, R.I.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['BEACH BOYS', 'AMERICA']",['July 15'],231066.0,,14004.0,,,,"['in-house', '16,000']",['16.50'],"['MacKay', 'Stadium', 'Reno, Nev.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['BUDWEISER SUPERFEST:', 'GLADYS KNIGHT & THE PRPS:', 'FREDDIE JACKSON', ""THE O'UAYS: NC."", 'FORCE M.D-S.']",['July 15'],218443.0,,1497.0,,,,"['AH. Enterprises', '15,781']",['19'],"['Greensboro', 'Coliseum', 'Greensboro,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['ROBERT PLANT', 'CHEAP TRICK,']",['July 22'],216538.0,,13800.0,,,1.0,['Cellar Door Prods.'],['16.50/15.50'],"['Hampton', 'Coliseum', 'Hampton, Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['AEROSHATH', 'GRINS']",['July 24'],204668.0,,14440.0,,,1.0,['PACE Concerts'],['18.50/15.50'],"['Starplex', 'Wr ROSES: Amphitheatre', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['ALABAMA', 'AT.OSUN', 'ASLEEP AT THE WHEEL']",['July 8'],192250.0,,11253.0,,,,"['Barry Singer', '15,000 Entertainment']",['24.50/18.50'],"['Sussex County', 'Fairgrounds.', 'Augusta, NJ. Condit Charities']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['ROBERT PLANT', 'CHEAP TRICK']",['July 20'],190943.0,,12500.0,,,1.0,['Cellar Door Prods.'],['16.50/15.50'],"['Richmond', 'Coliseum', 'Richmond, Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['ROBERT PLANT', 'CHEAP TRICK', 'NC,']",['19'],189980.0,,10856.0,,,,"['Cellar Door Prods.', '11,364']",['17.50'],"['Greensboro duly', 'Coliseum', 'Greensboro,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['KENNY ROGERS', ""THE O'KANES""]",['July 16'],180789.0,,9358.0,,,,"['Perryscope', '13,400 Concert Prods,']",['25.50'],"['Olympic', 'Saddledome', 'Calgary, Alberta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['STEVE WINWOOD', 'JOHINNY CLEGG & SAVUKA']",['July 23'],176468.0,,9921.0,,,,"['Bill Graham', '10,000 Presents']",[],"['Cal Expo', 'Amphitheatre', 'Sacramento,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
['ROO STEWART'],['July 20'],176176.0,,10313.0,,,1.0,['Beaver Prods.'],[],"['Keifer UNO', 'Lakefront Arena', 'New Orleans']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
"['DAVID LEE ROTH', 'POISON']",['July 23'],165000.0,,10300.0,,,1.0,['Beaver Prods.'],['16.50'],"['Barton Coliseum', 'Arkansas State', 'Fairgrounds:', 'Little Rock, Ark.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
