artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['THE MUSIC OF ANDREW', 'LLOYD WEBBER', 'FEATURING MICHAEL', 'CRAWFORD']",['Nov. 19-24'],,,,,,,"['31,450 Brass Ring Prods.']","['32.50/830/', '27.50/820']","['Fox Theatre', 'Detroit']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
['ROD STEWART'],"['Nov. 23-24', '4']",,,,,,1.0,['32813 Cellar Door Prods.'],['50/835/22.50'],"['Palace of', 'Auburn Hills', 'Prods.', 'Auburn Hills,', 'Mich', 'ee _']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
['JOSE CARRERAS'],"['Nov 26', '312/$85/$48']",,,,,,1.0,"['10,776 Victoria State']",[],"['Sydney', 'Entertainment', 'Centre Australian) International', 'Sydney', 'Group']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
"['GARTH BROOKS }', 'TRISHA YEARWOOD', 'CHRIS LEDOUX']",['Nov. 16-17'],,,,,,1.0,"['31,698 Estrellia']",['15.65'],"['The Summit', 'Houston', 'Group', 'i', '- =']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
"['LUTHER VANDROSS', 'SOUNDS OF BLACKNESS', 'SINBAD']",['Nov.'],,,,,,,"['$495,353. 19.237 Black Diamond', '21,950, Touring']",['25.75'],"['The Summit', 'Houston', 'one sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
['ROD STEWART'],"['Nov. 21', '1.']",445675.0,,17869.0,,,1.0,['Electric Factory'],['38/825.50'],"['Spectrum', 'Philadelphia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
"['PAULA ABOUL', 'COLOR ME BADD']",['Nov. 26'],318895.0,,12509.0,,,,"['Jam Prods.', '14,545']",['35/522.50'],"['Rosemont', 'Horizon', 'Rosemont, Il']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
"['PAULA ABDUL', 'AFTERSHOCK', 'COLOR ME BADD']",['Nov. 23'],314873.0,,13972.0,,,,"['Concert Prods.', '(358,263 15017 International']","['29.75/25.75,']","['SkyDome', 'Toronto', 'Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
"['THE HIGHWAYWEN:', 'JOHNNY CASH', 'WILLIE NELSON', 'WAYLON JENNINGS', 'KRIS KRISTOFFERSON']",['Nov. 30'],306150.0,,,,,1.0,['The BASS Tickets'],"['1ovs75y', '50/25']","['Paramount', 'Theatre', 'Oakland, Calif,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
['PERRY COMO'],"['Nov. 22-24', '329']",,,,,,,"['9,800 in-house', '10.200,']",[],"['Star Plaza', 'Theatre', 'Merrilivlle, Ind two', 'sellouts']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/12/BB-1991-12-14.pdf
