entity_id,segment,year,metric_id,sub_metric,value,decimal_conversion,currency,org_currency,conversion_rate,scope,source_uri
live_nation_entertainment,sponsorship_and_advertising,2019,operating_margin,,0.56,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2019,aoi,adjusted,366098000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2019,aoi_margin,,0.62,,usd,usd,,worldwide,
live_nation_entertainment,tickets,2020,direct_operating_expenses,,129433000,,usd,usd,,worldwide,
live_nation_entertainment,tickets,2020,selling_general_admin_expenses,,501032000,,usd,usd,,worldwide,
live_nation_entertainment,tickets,2020,depreciation_and_amortization,,169921000,,usd,usd,,worldwide,
live_nation_entertainment,tickets,2020,loss_gain_disposal_of_operating_assets,,-1000,,usd,usd,,worldwide,
live_nation_entertainment,tickets,2020,aoi,adjusted,-374563,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2020,direct_operating_expenses,,1222997000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2020,selling_general_admin_expenses,,937651000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2020,depreciation_and_amortization,,266255000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2020,loss_gain_disposal_of_operating_assets,,505000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2020,operating_margin,,-0.653,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2020,aoi,adjusted,-638846000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2020,aoi_margin,,-0.435,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2020,direct_operating_expenses,,129433000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2020,selling_general_admin_expenses,,501032000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2020,depreciation_and_amortization,,169921000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2020,loss_gain_disposal_of_operating_assets,,-1000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2020,aoi,adjusted,-374563000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2021,direct_operating_expenses,,358246000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2021,selling_general_admin_expenses,,472519000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2021,depreciation_and_amortization,,133227000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2021,loss_gain_disposal_of_operating_assets,,-67000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2021,operating_margin,,0.15,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2021,aoi,adjusted,420545000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2021,aoi_margin,,0.371,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2021,direct_operating_expenses,,3913975000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2021,selling_general_admin_expenses,,1184424000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2021,depreciation_and_amortization,,243439000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2021,loss_gain_disposal_of_operating_assets,,-1162000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2021,operating_margin,,-0.131,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2021,aoi,adjusted,-221338000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2021,aoi_margin,,-0.047,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2021,direct_operating_expenses,,86540000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2021,selling_general_admin_expenses,,95251000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2021,depreciation_and_amortization,,27942000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2021,operating_margin,,0.491,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2021,aoi,adjusted,242239000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2021,aoi_margin,,0.588,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2022,direct_operating_expenses,,793986000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2022,selling_general_admin_expenses,,711574000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2022,depreciation_and_amortization,,109778000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2022,loss_gain_disposal_of_operating_assets,,-197000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2022,operating_margin,,0.279,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2022,aoi,adjusted,827901000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2022,aoi_margin,,0.37,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2022,direct_operating_expenses,,11339278000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2022,selling_general_admin_expenses,,2083637000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2022,depreciation_and_amortization,,260238000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2022,loss_gain_disposal_of_operating_assets,,-30810000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2022,operating_margin,,-0.012,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2022,aoi,adjusted,169740000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2022,aoi_margin,,0.013,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2022,direct_operating_expenses,,225724000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2022,selling_general_admin_expenses,,155305000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2022,depreciation_and_amortization,,60318000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2022,operating_margin,,0.544,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2022,aoi,adjusted,591972000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2022,aoi_margin,,0.611,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,direct_operating_expenses,,1091767000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,selling_general_admin_expenses,,855070000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,depreciation_and_amortization,,105256000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,loss_gain_disposal_of_operating_assets,,39000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,operating_margin,,0.307,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,aoi,adjusted,1116303,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,aoi_margin,,0.377,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,direct_operating_expenses,,16019425000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,selling_general_admin_expenses,,2497983000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,depreciation_and_amortization,,320680000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,loss_gain_disposal_of_operating_assets,,-10804000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,operating_margin,,-0.003,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,aoi,adjusted,325497000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,aoi_margin,,0.017,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2023,direct_operating_expenses,,245297000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2023,selling_general_admin_expenses,,184158000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2023,depreciation_and_amortization,,72969000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2023,operating_margin,,0.541,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2023,aoi,adjusted,675137000,,usd,usd,,worldwide,
live_nation_entertainment,sponsorship_and_advertising,2023,aoi_margin,,0.616,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,direct_operating_expenses,,1089608000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,selling_general_admin_expenses,,888198000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,depreciation_and_amortization,,100329000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,loss_gain_disposal_of_operating_assets,,41000,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,operating_margin,,0.305,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,aoi,adjusted,1123588,,usd,usd,,worldwide,
live_nation_entertainment,ticketing,2023,aoi_margin,,0.376,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,direct_operating_expenses,,16041350000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,selling_general_admin_expenses,,3005885000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,depreciation_and_amortization,,370108000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,loss_gain_disposal_of_operating_assets,,-11094000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,operating_margin,,-0.02,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,aoi,adjusted,529748000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,aoi_margin,,0.028,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,direct_operating_expenses,,242536000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,selling_general_admin_expenses,,197565000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,depreciation_and_amortization,,62934000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,loss_gain_disposal_of_operating_assets,,38000,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,operating_margin,,0.579,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,aoi,adjusted,763777,,usd,usd,,worldwide,
live_nation_entertainment,concerts,2023,aoi_margin,,0.639,,usd,usd,,worldwide,
live_nation_entertainment,total,2008,aoi,adjusted,149067000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02282011.pdf
live_nation_entertainment,total,2009,aoi,adjusted,164598000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02282011.pdf
live_nation_entertainment,total,2010,aoi,adjusted,362815000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02282011.pdf
live_nation_entertainment,total,2011,aoi,adjusted,437905000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02242012.pdf
live_nation_entertainment,total,2012,aoi,adjusted,459138000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02262013.pdf
live_nation_entertainment,total,2013,aoi,adjusted,505178000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02242014.pdf
live_nation_entertainment,total,2014,aoi,adjusted,554864000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02262015.pdf
live_nation_entertainment,total,2015,aoi,adjusted,578056000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02252016.pdf
live_nation_entertainment,total,2016,aoi,adjusted,640140000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02232017.pdf
live_nation_entertainment,total,2017,aoi,adjusted,625142000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02272018.pdf
live_nation_entertainment,total,2018,aoi,adjusted,829144000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02282019.pdf
live_nation_entertainment,total,2019,aoi,adjusted,942510000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02272020.pdf
live_nation_entertainment,total,2020,aoi,adjusted,-1015892000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 03012021.pdf
live_nation_entertainment,total,2021,aoi,adjusted,323863000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02232022.pdf
live_nation_entertainment,total,2022,aoi,adjusted,1407182000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02232023.pdf
live_nation_entertainment,total,2023,aoi,adjusted,1862389000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02222024.pdf
live_nation_entertainment,total,2024,aoi,adjusted,2145898000,1.00E+03,usd,usd,,worldwide,s3://music-industry-data-lake/raw/live-nation-entertainment/Live Nation Entertainment 10k 02212025.pdf
sony_corporation,electronics,2006,revenue,customer,32315004409,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,electronics,2006,revenue,intersegment,2624801464,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2006,revenue,customer,6229231134,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2006,revenue,intersegment,273848438.4,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2006,revenue,customer,5059758284,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2006,revenue,intersegment,0,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2006,revenue,customer,4888175631,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2006,revenue,intersegment,153646286.2,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2006,revenue,customer,2219693279,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2006,revenue,intersegment,554073648.8,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,electronics,2007,revenue,customer,36777584779,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,electronics,2007,revenue,intersegment,4267600391,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2007,revenue,customer,6608900068,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2007,revenue,intersegment,288793149.8,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2007,revenue,customer,6554914588,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2007,revenue,intersegment,0,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2007,revenue,customer,4235004232,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2007,revenue,intersegment,169995244.2,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2007,revenue,customer,2099932074,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2007,revenue,intersegment,461888590.6,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,electronics,2008,revenue,customer,40239520730,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,electronics,2008,revenue,intersegment,4627243548,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2008,revenue,customer,8269479335,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2008,revenue,intersegment,442568328.2,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2008,revenue,customer,5803418792,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2008,revenue,intersegment,16633877.6,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2008,revenue,customer,3752906701,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2008,revenue,intersegment,189301939,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2008,revenue,customer,2116572735,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2008,revenue,intersegment,476182057.2,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,electronics,2009,revenue,customer,34142322696,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,electronics,2009,revenue,intersegment,3086866433,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2009,revenue,customer,6681059349,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,games,2009,revenue,intersegment,463272485.8,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2009,revenue,customer,4867464689,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2009,revenue,intersegment,0,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2009,revenue,customer,3550010027,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,finance,2009,revenue,intersegment,101071836.2,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2009,revenue,customer,3197869752,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,other,2009,revenue,intersegment,462689079,1.00E+06,usd,yen,0.0068,worldwide,
sony_corporation,consumer_products_devices,2010,revenue,customer,19818213671,,usd,yen,0.0068,worldwide,
sony_corporation,consumer_products_devices,2010,revenue,intersegment,2077938994,,usd,yen,0.0068,worldwide,
sony_corporation,networks_products_services,2010,revenue,customer,10254493837,,usd,yen,0.0068,worldwide,
sony_corporation,networks_products_services,2010,revenue,intersegment,435737041.6,,usd,yen,0.0068,worldwide,
sony_corporation,b2b_and_disk_manufacturing,2010,revenue,customer,2741428553,,usd,yen,0.0068,worldwide,
sony_corporation,b2b_and_disk_manufacturing,2010,revenue,intersegment,679187272.2,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2010,revenue,customer,4784186761,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2010,revenue,intersegment,0,,usd,yen,0.0068,worldwide,
sony_corporation,music,2010,revenue,customer,3467179829,,usd,yen,0.0068,worldwide,
sony_corporation,music,2010,revenue,intersegment,78142592.2,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2010,revenue,customer,5686859540,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2010,revenue,intersegment,88840644.8,,usd,yen,0.0068,worldwide,
sony_corporation,other,2010,revenue,customer,1776344814,,usd,yen,0.0068,worldwide,
sony_corporation,other,2010,revenue,intersegment,0,,usd,yen,0.0068,worldwide,
sony_corporation,consumer_products_devices,2011,revenue,customer,22692136622,,usd,yen,0.0068,worldwide,
sony_corporation,consumer_products_devices,2011,revenue,intersegment,1544644125,,usd,yen,0.0068,worldwide,
sony_corporation,networks_products_services,2011,revenue,customer,10129135997,,usd,yen,0.0068,worldwide,
sony_corporation,networks_products_services,2011,revenue,intersegment,584729641,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2011,revenue,customer,4067932805,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2011,revenue,intersegment,2116545.6,,usd,yen,0.0068,worldwide,
sony_corporation,music,2011,revenue,customer,3105426910,,usd,yen,0.0068,worldwide,
sony_corporation,music,2011,revenue,intersegment,87999453.6,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2011,revenue,customer,5416830381,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2011,revenue,intersegment,54480697.8,,usd,yen,0.0068,worldwide,
sony_corporation,other,2011,revenue,customer,2563028181,,usd,yen,0.0068,worldwide,
sony_corporation,other,2011,revenue,intersegment,475164487.2,,usd,yen,0.0068,worldwide,
sony_corporation,consumer_products_devices,2012,revenue,customer,20766663533,,usd,yen,0.0068,worldwide,
sony_corporation,consumer_products_devices,2012,revenue,intersegment,512468603.4,,usd,yen,0.0068,worldwide,
sony_corporation,professional_device_solutions,2012,revenue,customer,6564025231,,usd,yen,0.0068,worldwide,
sony_corporation,professional_device_solutions,2012,revenue,intersegment,2348334478,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2012,revenue,customer,4450830829,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2012,revenue,intersegment,11016891.2,,usd,yen,0.0068,worldwide,
sony_corporation,music,2012,revenue,customer,2922128634,,usd,yen,0.0068,worldwide,
sony_corporation,music,2012,revenue,intersegment,81663384.4,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2012,revenue,customer,5894925470,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2012,revenue,intersegment,19835831.2,,usd,yen,0.0068,worldwide,
sony_corporation,sony_mobile,2012,revenue,customer,527318341.6,,usd,yen,0.0068,worldwide,
sony_corporation,sony_mobile,2012,revenue,intersegment,0,,usd,yen,0.0068,worldwide,
sony_corporation,other,2012,revenue,customer,2564758050,,usd,yen,0.0068,worldwide,
sony_corporation,other,2012,revenue,intersegment,438219912.4,,usd,yen,0.0068,worldwide,
sony_corporation,games,2019,revenue,customer,15093541933,,usd,yen,0.0068,worldwide,
sony_corporation,games,2019,revenue,intersegment,585186153.8,,usd,yen,0.0068,worldwide,
sony_corporation,music,2019,revenue,customer,5394059384,,usd,yen,0.0068,worldwide,
sony_corporation,music,2019,revenue,intersegment,84565335.89,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2019,revenue,customer,6684827382,,usd,yen,0.0068,worldwide,
sony_corporation,pictures,2019,revenue,intersegment,10875981.5,,usd,yen,0.0068,worldwide,
sony_corporation,home_entertainment_sound,2019,revenue,customer,7833237399,,usd,yen,0.0068,worldwide,
sony_corporation,home_entertainment_sound,2019,revenue,intersegment,5957.03,,usd,yen,0.0068,worldwide,
sony_corporation,imaging,2019,revenue,customer,4486793556,,usd,yen,0.0068,worldwide,
sony_corporation,imaging,2019,revenue,intersegment,62053478.98,,usd,yen,0.0068,worldwide,
sony_corporation,mobile_communications,2019,revenue,customer,3306420502,,usd,yen,0.0068,worldwide,
sony_corporation,mobile_communications,2019,revenue,intersegment,72393463.89,,usd,yen,0.0068,worldwide,
sony_corporation,semiconductors,2019,revenue,customer,5228490715,,usd,yen,0.0068,worldwide,
sony_corporation,semiconductors,2019,revenue,intersegment,737558451,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2019,revenue,customer,8648596773,,usd,yen,0.0068,worldwide,
sony_corporation,finance,2019,revenue,intersegment,53131510.38,,usd,yen,0.0068,worldwide,
sony_corporation,other,2019,revenue,customer,2034113855,,usd,yen,0.0068,worldwide,
sony_corporation,other,2019,revenue,intersegment,311631133.1,,usd,yen,0.0068,worldwide,
sony_group_corporation,games,2024,revenue,customer,28308756697,,usd,yen,0.0068,worldwide,
sony_group_corporation,games,2024,revenue,intersegment,642697212,,usd,yen,0.0068,worldwide,
sony_group_corporation,music,2024,revenue,customer,10819855729,,usd,yen,0.0068,worldwide,
sony_group_corporation,music,2024,revenue,intersegment,162831551.4,,usd,yen,0.0068,worldwide,
sony_group_corporation,pictures,2024,revenue,customer,10085590785,,usd,yen,0.0068,worldwide,
sony_group_corporation,pictures,2024,revenue,intersegment,42961805.4,,usd,yen,0.0068,worldwide,
sony_group_corporation,entertainment,2024,revenue,customer,16382510675,,usd,yen,0.0068,worldwide,
sony_group_corporation,entertainment,2024,revenue,intersegment,263021493.6,,usd,yen,0.0068,worldwide,
sony_group_corporation,imaging,2024,revenue,customer,10202197523,,usd,yen,0.0068,worldwide,
sony_group_corporation,imaging,2024,revenue,intersegment,670456521.6,,usd,yen,0.0068,worldwide,
sony_group_corporation,finance,2024,revenue,customer,11944446958,,usd,yen,0.0068,worldwide,
sony_group_corporation,finance,2024,revenue,intersegment,62566987.4,,usd,yen,0.0068,worldwide,
sony_group_corporation,other,2024,revenue,customer,514103499.2,,usd,yen,0.0068,worldwide,
sony_group_corporation,other,2024,revenue,intersegment,92164706.8,,usd,yen,0.0068,worldwide,
sony_group_corporation,games,2024,revenue,customer,30822676950,,usd,yen,0.0068,worldwide,
sony_group_corporation,games,2024,revenue,intersegment,857967537.4,,usd,yen,0.0068,worldwide,
sony_group_corporation,music,2024,revenue,customer,12348300139,,usd,yen,0.0068,worldwide,
sony_group_corporation,music,2024,revenue,intersegment,151556875.8,,usd,yen,0.0068,worldwide,
sony_group_corporation,pictures,2024,revenue,customer,10165754949,,usd,yen,0.0068,worldwide,
sony_group_corporation,pictures,2024,revenue,intersegment,50267958,,usd,yen,0.0068,worldwide,
sony_group_corporation,entertainment,2024,revenue,customer,16029020424,,usd,yen,0.0068,worldwide,
sony_group_corporation,entertainment,2024,revenue,intersegment,315019320.6,,usd,yen,0.0068,worldwide,
sony_group_corporation,imaging,2024,revenue,customer,11617488149,,usd,yen,0.0068,worldwide,
sony_group_corporation,imaging,2024,revenue,intersegment,586601969.8,,usd,yen,0.0068,worldwide,
sony_group_corporation,finance,2024,revenue,customer,6255660819,,usd,yen,0.0068,worldwide,
sony_group_corporation,finance,2024,revenue,intersegment,62770501.4,,usd,yen,0.0068,worldwide,
sony_group_corporation,other,2024,revenue,customer,559507472.6,,usd,yen,0.0068,worldwide,
sony_group_corporation,other,2024,revenue,intersegment,93996332.8,,usd,yen,0.0068,worldwide,
sony_corporation,total,1994,cost_of_sales,,18697922442,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,1995,cost_of_sales,,19787804573,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,1996,cost_of_sales,,21825501154,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,total,1997,cost_of_sales,,26665131457,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,total,1998,cost_of_sales,,31338892875,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1997_20F.txt
sony_corporation,total,1999,cost_of_sales,,31439484854,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,total,2000,cost_of_sales,,31176904916,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,total,2001,cost_of_sales,,34240991132,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,total,2002,cost_of_sales,,35549772427,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,total,2003,cost_of_sales,,33784554860,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,total,2004,cost_of_sales,,34319091379,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,total,2005,cost_of_sales,,33924939902,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,total,2006,cost_of_sales,,34951383816,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2005_20F.pdf
sony_corporation,total,2007,cost_of_sales,,39959976890,1.00E+06,usd,yen,0.0068,,
sony_corporation,total,2008,cost_of_sales,,42676767706,1.00E+06,usd,yen,0.0068,,
sony_corporation,total,2009,cost_of_sales,,38405591317,1.00E+06,usd,yen,0.0068,,
sony_corporation,total,2010,cost_of_sales,,33195237575,1.00E+06,usd,yen,0.0068,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
