weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
24,,[181],182,[],1985-05-19,1985-05-19,May 19,willie-nelson-pensacola-civic-center-1985-05-19,99480,,6633,,,,"[15.0, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
25,,"[182, 196]",59,[],1985-05-25,1985-05-26,May 25-26,steve-lawrence-eydie-holiday-star-theatre-1985-05-25,97597,,6800,,,2,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
26,,"[201, 178]",183,[],1985-06-03,1985-06-03,June 3,tears-for-fears-ottawa-civic-center-1985-06-03,97587,,7250,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
27,,[200],184,[],1985-05-25,1985-05-26,May 25-26,joan-armatrading-berkeley-community-theater-1985-05-25,92538,,6382,,,2,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
28,,"[184, 202]",181,[],1985-06-01,1985-06-01,June 1,howard-jones-greek-theatre-1985-06-01,90583,,6177,,,1,"[16.5, 15.0, 10.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
29,,"[191, 94]",846,[],1985-05-23,1985-05-23,May 23,bryan-adams-carolina-coliseum-1985-05-23,84375,,6659,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
30,,[195],180,[],1985-05-25,1985-05-25,May 25,chuck-mangione-chastain-park-1985-05-25,65425,,4127,,,,"[17.5, 15.0, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
31,,"[158, 189]",186,[],1985-05-27,1985-05-27,May 27,hank-williams-jr-manatee-civic-center-1985-05-27,59004,,3576,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
32,,"[99, 193]",187,[],1985-05-23,1985-05-23,May 23,iron-maiden-cumberland-county-civic-center-1985-05-23,55900,,4866,,,,[12.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
33,,[185],136,[],1985-05-18,1985-05-18,May 18,van-morrison-capitol-theatre-1985-05-18,50154,,3395,,,1,"[15.5, 14.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
34,,"[99, 193]",188,[],1985-05-29,1985-05-29,May 29,iron-maiden-springfield-civic-center-1985-05-29,47120,,3654,,,,"[13.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
35,,[198],189,[],1985-05-29,1985-05-30,May 29-30,earl-klugh-warfield-theater-1985-05-29,42378,,2856,,,,"[15.0, 13.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
36,,[188],190,[],1985-05-26,1985-05-26,May 26,frankie-goes-tohollywood-fox-theater-1985-05-26,37221,,2707,,,,[13.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
37,,"[185, 190]",189,[],1985-05-28,1985-05-28,May 28,van-morrison-warfield-theater-1985-05-28,32278,,2181,,,1,"[15.0, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
38,,"[201, 178]",191,[],1985-05-25,1985-05-25,May 25,tears-for-fears-alumni-hall-1985-05-25,30254,37818,2300,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
39,,"[201, 178]",192,[],1985-05-27,1985-05-27,May 27,tears-for-fears-hamilton-place-donald-1985-05-27,29158,36448,2181,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
40,,"[201, 178]",193,[],1985-05-26,1985-05-26,May 26,tears-for-fears-center-1985-05-26,26071,32589,1900,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
