weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
20,Happy Together Tour,[],201,[],1985-06-05,1985-06-05,June 5,happy-together-tour-audobon-zoo-new-orleans-1985-06-05,49746,,4609,,,,"[13.0, 10.0, 9.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
21,,[210],202,[],1985-06-07,1985-06-07,June 7,luther-vandross-the-aladdin-las-vegas-1985-06-07,49028,,3001,,,,"[18.0, 16.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
22,Happy Together Tour,[],203,[],1985-05-30,1985-05-30,May 30,happy-together-tour-mud-island-memphis-1985-05-30,45725,,3658,,,,[12.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
23,,[232],204,[],1985-06-02,1985-06-02,June 2,jimmy-sturr-band-myron-floren-garden-state-arts-center-1985-06-02,43335,,4815,,,,"[11.0, 9.0, 7.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
24,,"[215, 225]",13,[],1985-05-25,1985-05-25,May 25,petra-market-square-arena-1985-05-25,39284,,5317,,,,"[10.5, 8.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
25,,"[215, 225]",205,[],1985-05-24,1985-05-24,May 24,petra-kiel-auditorium-1985-05-24,38313,,4649,,,,"[10.5, 8.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
26,,[204],159,[],1985-06-04,1985-06-04,June 4,santana-fox-theatre-1985-06-04,36231,,2635,,,,[13.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
27,,"[227, 217]",206,[],1985-06-08,1985-06-08,June 8,stevie-ray-vaughan-double-trouble-welsh-auditorium-1985-06-08,35815,,2653,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
28,Happy Together Tour,[],207,[],1985-06-03,1985-06-03,June 3,happy-together-tour-ruth-eckard-hall-1985-06-03,32012,,2170,,,,"[15.75, 14.75, 13.75]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
29,,[232],848,[],1985-05-26,1985-05-26,May 26,jimmy-sturr-band-myron-floren-vernon-valley-action-park-1985-05-26,29510,,4230,,,,[7.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
30,,[215],849,[],1985-05-30,1985-05-30,May 30,petra-prairie-capital-convention-center-1985-05-30,28761,,3174,,,,"[11.0, 9.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
31,,[229],210,[],1985-06-06,1985-06-06,June 6,jeffrey-osborne-celebrity-theater-1985-06-06,25890,,1726,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
32,,"[215, 225]",211,[],1985-05-27,1985-05-27,May 27,petra-mecca-arena-1985-05-27,24816,,3164,,,,"[10.5, 8.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
33,,"[216, 233]",212,[],1985-06-08,1985-06-08,June 8,smiths-royal-qak-music-theater-1985-06-08,22750,,1625,,,,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
34,,"[221, 212]",159,[],1985-05-31,1985-05-31,May 31,dave-grusin-fox-theatre-1985-05-31,16082,,966,,,,"[16.75, 14.75]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
35,,"[230, 218]",850,[],1985-05-29,1985-05-29,May 29,commodores-prairie-capital-convention-center-1985-05-29,14464,,1489,,,,"[11.5, 10.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
