artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['BOB SEGER & THE SILVER', 'BULLET BAND', 'GEORGIA SATELLITES']","['Feb. 5', '316/515']",205490,,12932,,,1,['Little Wing Prods.'],[],"['Myriad Convention Center', 'Oklahoma City, Okla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HANK WILLIAMS JR. & THE BAMA', 'BAND', 'SAWYER BROWN']",['Feb. 21'],202880,,12680,,,1,['Concert/Southern Promotions'],['16'],"['The Omni', 'Atlanta, Ga,', 'Era Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['ALABAMA', 'JOHN SCHNEIDER']",['Feb. 22'],202451,,12267,,,,"['Keith Fowler Promotions', '19,008']",['16.50'],"['The Arena', 'St. Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['THE OAK RIDGE BOYS', 'FORESTER SISTERS']","['Feb, 13-15']",199684,,12565,,,,"['Fox Concerts', '18,660 David Fay']",['18.90/15.90/12.90/6.90'],"['Fox Theatre', 'St. Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['BON JOVI', 'CINDERELLA']",['Feb. 14'],184156,,13184,,,,"['Cellar Door Prods.', 's4 sellout']",[],"['Sportatorium', 'Hollywood, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
['NEIL DIAMOND'],['Feb. 20'],183750,,10500,,,1,['Fantasma Prods.'],['17.50/15'],"['Pensacola Civic Center', 'Pensacola, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HUEY LEWIS & THE NEWS', 'SOUTHERN PACIFIC']",['Feb. 22'],175182,,12172,,,1,['Sound Seventy Prods.'],['16.50/15.50'],"['Charles M. Murphy Athletic', 'Center', 'Middle Tennessee State Univ.', 'Murfreesbore, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['BON JOVI', 'CINDERELLA']",['Feb. 18'],173145,,11676,,,1,['Fantasma Prods.'],['15'],"['Jacksonville Veterans Memorial', 'Coliseum', 'Jacksonville, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HUEY LEWIS & THE NEWS', 'THE ROBERT CRAY BAND']","['Feb, 6']",166408,,10736,,,,"['Cellar Door Prods.', '11,500']",['15.50'],"['Sportatorium', 'Hollywood, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['ALABAMA', 'JOHN SCHNEIDER']",['Feb. 20'],161453,,9785,,,,"['Keith Fowler Promotions', '11,385']",['16.50'],"['Uoyd Noble Center', 'Univ. of Oklahoma', 'Norman, Okla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['IRON MAIOEN ARCO', 'VINNIE VINCENT INVASION']",['Feb. 13'],161403,,9500,,,1,['Bill Graham Presents'],['17.50'],"['Arena', 'Sacramento, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['TONY ORLANDO', 'PHYLLIS DILLER']",['Feb. 10-15'],153698,,14321,,,,"['in-house', '34,424']",['20.25/10.25'],"['Fox Theatre', 'Atlanta, Ga.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['ALABAMA', 'JOHN SCHNEIDER']",['Feb. 21'],147956,,8967,,,,"['Keith Fowler Promotions', '11,575']",['16.50'],"['Mabee Center', 'Oral Roberts Univ.', '{_ Tulsa, Okla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['DAVID LEE ROTH', 'TESLA']",['Feb. 18'],143057,,9866,,,1,"['Silver Star Prods,']",['15'],"['Lakeland Civic Center', 'Lakeland, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HUEY LEWIS & THE NEWS', 'THE ROBERT CRAY BAND']",['Feb. 19'],141528,,10200,,,1,['New Era Prods.'],['15'],"['Coliseum', 'Auburn Univ.', 'Auburn, Ala.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HUEY LEWIS & THE NEWS.', 'THE ROBERT CRAY BAND']",['Jan. 31'],139200,,9280,,,,['Cellar Door Prods.'],[],"['Lee Civic Center', 'Fort Meyers, Fla. gi sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['BON JOVI', 'CINDERELLA']","['Feb, 17', '5']",138014,,9219,,,1,['Fantasma Prods.'],[],"['Lee Civic Center', 'Fort Meyers, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HANK WILLIAMS JR.', 'SAWYER BROWN']",['Feb. 15'],137330,,9132,,,,"['Kaleidoscope Prods.', '10,540']",['15.50'],"['Patriot Center', 'Georgia Mason Univ.', 'Fairfax, Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HUEY LEWIS & THE NEWS UTC', 'THE ROBERT CRAY BAND']",['Feb. 17'],137214,,8516,,,,"['Sound Seventy Prods.', '11,765']",['16.50'],"['Arena-Roundhouse', 'Univ. of', 'Chattanooga, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HUEY LEWIS & THE NEWS:', 'THE ROBERT CRAY BAND']",['Feb. 2'],136832,,8552,,,,"['Cellar Door Prods.', '9,400']",['16'],"['Orange County Convention Civic', 'ter', 'Orlando, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['CONWAY TWITTY', 'RANDY TRAVIS']",['Feb. 21'],131006,,8860,,,,"['Jayson Promotions', '10,000 Musicentre Prods.']",['15.50'],"['Patriot Center', 'George Mason Univ.', 'Fairfax, Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['BON JOVI', 'CINDERELLA']",['Feb. 15'],129000,,8600,,,,['Cellar Door Prods.'],[],"['Bayfront Center', 'St. Petersburg, Fla. byt) sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HUEY LEWIS & THE NEWS', 'THE ROBERT CRAY BAND']","['Feb, 18']",128304,,8019,,,1,['New Era Prods.'],['16'],"['The Von Braun Civic Center', 'Huntsville, Ala.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
"['HANK WILLIAMS JR.', 'SAWYER BROWN', 'STEVE WARINER']","['Feb. 13', '35. 10,000']",121065,,8358,,,,['Kaleidoscope Prods.'],[],"['Richmond Coliseum', 'Richmond, Va,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
