artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['NEW ORDER', 'PUBLIC IMAGE LTD.', 'SUGARCUBES:']",['duly7'],348574.0,,7677.0,,,,['Concert Prods.'],['24/521'],"['Grandstand,', 'Exhibition Place', 'Toronto Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['BON JO¥!', 'SKID ROW']",['July 5'],319156.0,,16367.0,,,,"['Metropolitan', '30,000 Entertainment']",['19.50'],"['Silver Stadium', 'Rochester, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['10,000 MANIACS', 'TIM EINK']",['June 28-29'],251623.0,,11748.0,,,,['Radio City Music'],"['22,50/20']","['Radio City', 'Music Hall', 'Prods.', 'New York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['JAMMY BUFFETT & CORAL', 'REFER BAND', 'THE NEVILLE BROTHERS']",['June 30'],248333.0,,,,,,['Door Prods.'],['22.50'],"['Palace of', 'Auburn Hills', 'Auburn Hills,', 'Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['TESLA', 'GREAT WHITE']",['July 7'],240185.0,,14000.0,,,1.0,['Bill Graham'],['20/18.50'],"['Cal Expo', 'Amphitheatre', 'Sacramento,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['FRANK SINATRA', 'TOM DRESEN']",['July 1'],238592.0,,5605.0,,,,"['Sunshine', '6,147 Promotions']",['50'],"['Deer Creek', 'Music Theatre', 'Indianapolis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['SHIRLEY BASSEY', 'CARRY MILLER']",['June 27-30'],,,,,,,"['3279 Music Fair Prods.', '11,480']",['27.50'],"['Westbury Music', 'Fair', 'Westbury, N.Y. sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['THE ALLMAN BROTHERS', 'BAND']",['July 7'],203060.0,,10153.0,,,1.0,['Ron Delsener'],['20'],"['Jones Beach', 'Theatre', 'Wantagh, NY.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['BON JOVI', 'SKID ROW']",['May 31'],190733.0,,10899.0,,,,"['Belkin Prods.', '11,000 Future']",['17.50'],"['Charleston Civic', 'Center', 'Charleston, Entertainment', 'W.Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
['ROD STEWART'],"['June 28', '7 11,000']",172533.0,,10149.0,,,,['Mid-South'],[],"['Mid-South', 'Coliseum,', 'Memphis, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['OZZY OSBOURNE', 'WHITE LION', 'YKEN']",['July 8'],169497.0,,8897.0,,,,['Concert Prods.'],['24/s21'],"['Grandstand,', 'Exhibition Place', 'Toronto Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
['ROD STEWART'],['June 30'],160378.0,,9434.0,,,,['Mid-South'],[],"['Coliseum,', 'Mississippi $i? sellout Concerts', 'State', 'Fairgrounds', 'Jackson, Miss.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
['O1NGO BOINGO'],['June 25-26'],,,,,,,['8403 Avalon Attractions'],['22.50/19.50'],"['Open Air', 'Theatre', 'Diego']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['THFANY', 'NEW KIDS ON THE BLOCK']",['July 1'],144905.0,,10260.0,,,,"['MCA Concerts', '20,000 PACE Concerts']",['16.50/12.50'],"['Starplex', 'Amphitheatre', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['AL JARREAU', 'TAKE']","['July 8', '6']",143296.0,,7644.0,,,,"['MCA Concerts', '20,000 PACE Concerts']",['21.50/17.50'],"['Starplex', 'Dalias']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
['HOWIE MANDEL'],"['July 2-3,']",142698.0,,7208.0,,,,"['Music Fair Prods.', '8,610']",['22.50'],"['Westbury Music', 'Lov DINOS Fair', 'Westbury, N.Y. sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['NEW ORDER', 'PUBLIC IMAGE LTD.', 'SUGARCUBES', 'NY.']",['July 3'],137193.0,,8300.0,,,1.0,['Metropolitan'],['19/17.50'],"['Lakeside', 'Amphitheatre', 'Darien Center,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['BOB DYLAN', 'STEVE EARLE &THE DUKES']",['July'],135340.0,,6767.0,,,,['Jam Prods.'],['20'],"['Peoria Civic', 'Center', 'Ill']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
"['CINDERELLA', 'WINGER', 'BULLETBOYS']",['June 30'],132116.0,,8007.0,,,,"['Mid-South', '11,000 Concerts']",['16.50'],"['Mid-South', 'Coliseum &', 'Fairgrounds', 'Memphis, Tenn. a']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-22.pdf
