artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['GRATEFUL DEAD'],"['Dec. 28-', '23,31']",993264.0,,45456.0,,,1.0,['Bill Graham'],['30/18.50'],"['Oakland', 'Coliseum', 'Oakland, Calif']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
['NEIL DIAMOND'],['Dec. 18-20'],686895.0,,37129.0,,,1.0,['Cellar Door Prods.'],[],"['Miami Arena', 'Miami']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['KENNY ROGERS:', 'THE FORESTER SISTERS,']",['Dec. 15-18'],508284.0,,19071.0,,,,"['North American', '28,068 Tours']",['27.50/820.50'],"['Fox Theatre', 'Atlanta, Ga.', 'in-house']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['KENNY ROGERS', 'THE FORESTER SISTERS.']","['Dec, 20-23']",489880.0,,18317.0,,,1.0,['Brass Ring Prods.'],['22.50'],"['Fox Theatre', 'Detroit, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['KENNY ROGERS/DOLLY', 'PARTON']",['Dec. 31'],374351.0,,19794.0,,,,"['North American', '24,250 Tours']",['30/18.50'],"['Tacoma Dome', 'Tacoma, Wash.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"[""THE D'JAYS/THE WHISPERS""]","['Dec. 27,', '30']",314725.0,,12589.0,,,1.0,['Brass Ring Prods.'],"['25,']","['Fox Theatre', 'Detroit, Mich,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
['MANNHEIM STEAMROLLER'],['Dec. 26-31'],294210.0,,19215.0,,,1.0,['Publicom'],"['17.50/15.50/', '13.50']","['Orpheum', 'Performing Arts', 'Theatre', 'Omaha, Neb.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['THIRD ANNUAL WHIPLASH', 'BASH:', 'TED NUGENT', 'BLACKFOOT']",['Dec. 31'],271772.0,,12191.0,,,1.0,['Brass Ring Prods.'],['22.75'],"['Cobo Arena', 'Detroit, Mich,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['THE MOVE SOMETHING', 'TOUR:', 'PUBLIC', 'ENEMY', 'BIZ MARKIE, EMPD', 'MC SHY D, LAJUAN LOVE']",['Dec. 26'],270128.0,,17151.0,,,,"['Rockville Prods.', '20,000']","['17,50/15.75']","['Miami Baseball', 'Stadium', 'Miami', 'ICE-T, TOUGH CREW', 'CLAY-D, K.J.AN DA FELLAS,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
['KENNY G'],['Dec. 31'],222398.0,,9364.0,,,1.0,['Brass Ring Prods.'],['25/22.50'],"['Fox Theatre', 'Detroit, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['DZZV OSBOURNE', 'ANTHRAX']",['Dec. 27'],204195.0,,11833.0,,,,"['Evening Star', '14,000 Prods.']",['18.50/17.50'],"['Arizona', 'Veterans', 'Memorial', 'Coliseum &', 'State', 'Fairgrounds.', 'Phoenix, Ariz. _|']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['KEITH SWEAT', 'KARYN WHITE']",['Dec. 31'],203229.0,,8557.0,,,,"['Turning Point', '9,356 Prods.']",['23.75'],"['Fox Theatre', 'Atlanta, Ga.', 'sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['LARGEST DANCE IN TEXAS:', 'RESTLESS HEART', 'HIGHWAY LOL', 'TANYA TUCKER', 'SHENANDOAH', 'STEVE WARINER, CANYON _']",['Dec. 31'],183068.0,,6657.0,,,,"['Genesis Prods.', '9,000']",['27.50'],"['Reunion Arena', 'Daltas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['ANDY WILLIAMS CHRISTMAS', 'SHOW']",['Dec. 20-21'],138407.0,,9864.0,,,1.0,"['Music Fair Prods,']",['27.50'],"['Valley Forge', 'Music Fair', 'Devon, Pa.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['ANDY WILLIAMS CHRISTMAS', 'SHOW']",['Dec. 22-23'],129963.0,,5161.0,,,,"['Music Fair Prods.', '5,724']",['27.50'],"['Westbury Music', 'Fair', 'Westbury, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
['WHDOPI GOLDBERG'],['Dec. 26-27'],116190.0,,6455.0,,,1.0,['Cellar Door Prods.'],['18'],"['Sunrise Musical', 'Theatre', 'Sunrise, Fla,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['OZZY OSBOURNE', 'ANTHRAX']",['Dec. 14'],112079.0,,6681.0,,,,"['Sunshine', '9,000 Promotions:']",['17.50/16.50'],"['Market Square', 'Arena', 'Indianapolis,', 'Ind.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['KK', 'JET BOY', 'WRATH CHILD']",['Dec. 30'],103248.0,,6453.0,,,,"['Music Center', '7,200 Prods.']",['16'],"['Patriot Center', 'George Mason', 'Univ. Hammerjack', 'Fairfax, Va. Concert Co.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['THE TEMPTATIONS/THE', 'SPINNERS']",['Dec. 28'],96300.0,,4280.0,,,,['Brass Ring Prods.'],['22.50'],"['Fox Theatre', 'Detroit, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['ANDREW DICE CLAY', 'BILL SCHEFT']","['Dec. 31', '330']",77800.0,,2600.0,,,1.0,['Ron Delsener'],[],"['Beacon Theatre', 'New York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['KENNY G', 'JIMMY KRENN']",['Dec. 29'],70301.0,,3557.0,,,1.0,['DiCesare-Engler'],['19.75'],"['Syria Mosque', 'Pittsburgh']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['CHEAP TRICK', 'JOAN JETT & THE', 'BLACKHEARTS', 'HOUSE OF LORDS']",['Dec. 26'],66658.0,,4243.0,,,,"['Sunshine', '5,000 Promotions.']",['16.50/15.50'],"['Allen County', 'War Memorial', 'Coliseum', 'Fort Wayne, Ind.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
['KANSAS/NIGHT RANGER'],['Dec. 29'],58875.0,,3925.0,,,,['Cellar Door Prods.'],[],"['Sunrise Musical', 'Theatre gis sellout', 'Sunrise, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['KEITH SWEAT', 'KARYN WHITE.', 'TROOP']",['Dec. 28'],56669.0,,3447.0,,,,"['DiCesare-Engler', '3,500 Prods.']","['17.75,']","['Syria Mosque', 'Pittsburgh:']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
['STEVE MILLER'],"['Dec, 21']",54060.0,,2789.0,,,1.0,['Perryscope'],['23.50'],"['Queen Elizabeth', 'Theatre', 'Prods.', 'Vancouver Civic', 'Theatres', 'Vancouver,', 'British', 'Columbia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['CHARLIE DANIELS BAND', 'ASLEEP AT THE WHEEL']",['Dec. 29'],48096.0,,3145.0,,,,"['Fox Concerts', '4,299 Steve Litman']","['17,50/15.50']","['Fox Theatre', 'St. Louis, Mo.', 'Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
['STEVE MILLER:'],['Dec. 7'],45899.0,,3001.0,,,1.0,['PACE Concerts'],['18.50/16.50'],"['Jesse H. Jones', 'Hail for the', 'Performing', 'Asts,', 'Houston Civic', 'Center Complex', 'Houston']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
"['SAM KINISON', 'THE OUTLAWS OF COMEDY']",['Dec. 12'],38269.0,,2386.0,,,,"['Evening Star', '2,466 Prods.']","['18.50/17.50/', '16.50']","['Centennial Hail', 'Tucson, Ariz.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
