artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['TINA TURNER', 'WANG CHUNG']",['Aug. 24'],338789.0,,18000.0,,,1.0,['Ron Delsener Enterprises'],['20/18.50'],"['Arena, Madison Square Garden', 'Center', 'New York, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['U2', 'MASON RUFFNER-']",['Sept. 12'],323509.0,,17622.0,,,1.0,['Electric Factory Concerts'],['18.50'],"['The Spectrum', 'Philadelphia, Pa.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
['NEIL YOUNG & CRAZY HORSE CNE'],['Sept. 2'],318219.0,,17087.0,,,,"['Concert Prods. International', '20,000']","['24,50/21.50']","['Grandstand, Exhibition', 'Stadium', 'Toronto, Ont., Canada']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['WHITNEY HOUSTON', 'KENNY G.']",['Sept. 12'],290938.0,,16625.0,,,1.0,['Jam Prods. Ltd.'],['17.50'],"['Rupp Arena, Lexington Center', 'Lexington, Ky.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['NEW ORDER/ECHO & THE CNE', 'BUNNYMEN', 'GENE LOVES JEZEBEL']",['Sept. 3'],255166.0,,14892.0,,,,"['Concert Prods. International', '15,000']",['22.50/18.50'],"['Grandstand, Exhibition', 'Stadium', 'Toronto, Ont., Canada']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['WHITNEY HOUSTON', 'KENNY G.']",['Sept.5'],240934.0,,13415.0,,,,"['Frank J. Russo', 'R.1. $18.50/$16.50 sellout']",[],"['Providence Civic Center', 'Providence,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['HEART', 'TOM KIMMEL']",['Sept. 12'],220176.0,,13719.0,,,,"['PACE Concerts', '14,000']",['16.50'],"['Reunion Arena', 'Dallas, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['HEART', 'TOM KIMMEL']",['Sept. 13'],214078.0,,12893.0,,,,"['PACE Concerts', '13,500']",[],"['The Summit', 'Houston, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['HEART', 'TOM KIMMEL']",['Sept. 1'],211738.0,,12200.0,,,1.0,['Bill Graham Presents.'],['17.50'],"['Cal Expo Amphitheatre', 'Sacramento, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
['ANITA BAKER'],['Sept. 13'],199556.0,,,,,,['Attractions'],['25/19.50/17.50'],"['Irvine Meadows Amphitheatre', 'Laguna Hills, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['HANK WILLIAMS JR. & THE BAMA |', 'BAND', 'TANYA TUCKER', 'HIGHWAY']","['Auditorium/Charlotte Sept. 12', '101']",193500.0,,12900.0,,,,['Kaleidoscope Prods.'],[],"['Ovens', 'Coliseum gis sellout', 'Charlotte, N.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
['JOHN DENVER'],['Sept. 7'],188552.0,,8969.0,,,1.0,['Fey Concert Co.'],['22/19.80'],"['McNichols Sports Arena', 'Denver, Colo.', 'Symphony Orchestra']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['TINA TURNER', 'WANG CHUNG']",['Aug. 30'],178803.0,,1473.0,,,,"['Bassclel Entertainment Ltd.', '15,000 Concert Prods. International']",['20.50'],"['Stadium, Lansdowne Park', 'Ottawa, Ont., Canada', 'Donald K. Donald Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
['CHICAGO CNE'],['Sept. 6'],177641.0,,10348.0,,,,"['Concert Prods. International', '12,000']",['22.50/18.50'],"['Grandstand, Exhibition', 'Stadium', 'Toronto, Ont., Canada']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['HEART', 'TOM KIMMEL']",['Sept. 8'],176365.0,,10674.0,,,,"['Avalon Attractions', '12,000']",['17.50'],"['San Diego Sports Arena', 'San Diego, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
['ANITA BAKER:'],['Sept. 11-12'],173055.0,,8331.0,,,1.0,['Avalon Attractions:'],['25/20/17.50'],"['Open Air Theatre, San Diego', 'State University', 'San Diego, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['DAN FOGELBERG', 'WENDY WALDMAN']",['Sept. 11'],165541.0,,8828.0,,,1.0,['Fey Concert Co.'],['19.25/18.15.'],"['Red Rocks Amphitheatre', 'Denver, Colo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['MOTLEY CRUE', 'WHITESNAKE']","['Sept. 9 10,818']",,,,,,,[''],[],"['Huntington Civic Center', 'Huntington, W.Va. sellout', '==']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['THE CULT', ""GUNS 'N ROSES""]",['Sept.'],,,10266.0,,,,['Avalon Attractions'],[],"['Long Beach Arena, Long Beach', 'Convention & Entertainment sellout', 'Center', 'Long Beach, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
['DAVID BOWIE'],['Sept. 14'],156473.0,,8458.0,,,,"['Electric Factory Concerts', '14,822']",['18.50'],"['Rupp Arena, Lexington Center', 'Lexington, Ky.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['MOTLEY CRUE', 'WHITESNAKE']",['Sept. 8'],154275.0,,9915.0,,,1.0,['Jam Prods. Ltd.'],['16.50/15.50'],"['Five Seasons Center', 'Cedar Rapids, lowa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
['ANNE MURRAY'],['Aug. 30'],151289.0,,,,,,"['Don Law Co.', '15,000']",['19.50/17.50/13.50'],"['Great Woods Center for the', 'Performing Arts.', 'Mansfield, Mass.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"[""DEF JAM '8?: UIC"", 'LL. COOL J', 'WHODINI', 'ERIC B, & RAKIM', 'KOOL MOE DEE']",['Sept. 12'],144255.0,,9617.0,,,1.0,['Chicago Jam Concerts'],['15'],"['Pavilion, Univ. of Illinois at', 'Chicago', 'Chicago, til.', 'a']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['GEORGE STRAIT', 'KATHY MATTEA']",['Sept. 12'],135450.0,,8810.0,,,1.0,['Varnell Enterprises.'],['15.50'],"['The Oil Palace', 'Tyler, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['TINA TURNER', 'WANG CHUNG']",['Sept. 1'],132676.0,,,,,,"['in-house', '15,000.']",['16/14'],"['Grandstand, New York State Fair', 'Syracuse, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
"['RANDY TRAVIS.', 'HIGHWAY']","['Sept. 8-9 5131, 184 9,900', '101']",,,,,,1.0,[''],['18.50/17.50'],"['Northern Alberta Jubilee', 'Edmonton, Alta., Canada']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/09/Billboard-1987-09-26.pdf
