weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
11,,"[3, 236]",711,[],1989-10-27,1989-10-27,Oct 27,chicago-john-f-savage-hall-1989-10-27,199148,,8851,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
12,,"[506, 913]",709,[],1989-10-07,1989-10-07,Oct 7,doobie-brothers-shoreline-amphitheatre-1989-10-07,186238,,11123,,,,"[19.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
13,,"[740, 911]",709,[],1989-10-21,1989-10-21,Oct 21,rem-shoreline-amphitheatre-1989-10-21,181688,,9417,,,,"[19.5, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
14,,"[3, 236]",120,[],1989-10-15,1989-10-15,Oct 15,chicago-charlotte-coliseum-1989-10-15,161033,,1157,,,,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
15,,"[429, 927, 922]",335,[],1989-10-06,1989-10-06,Oct 6,reba-mcentire-frank-erwin-center-1989-10-06,128225,,7371,,,,"[17.5, 14.5, 10.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
16,"Go Go Live! Rare Essence. Chuck Brown Pleasure, Dj. Kool The Returw Of Little Benny & The Masters",[],37,[],1989-10-21,1989-10-21,Oct 21,go-go-live-rare-essence-chuck-brown-pleasure-dj-kool-the-returw-of-little-benny-the-masters-capital-centre-1989-10-21,125664,,7616,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
17,,"[915, 918, 922, 926]",938,[],1989-10-13,1989-10-13,Oct 13,eba-mcentire-pan-american-center-1989-10-13,107718,,6492,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
18,,[32],713,[],1989-10-26,1989-10-26,Oct 26,barry-manilow-patriot-center-1989-10-26,104715,,4654,,,,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
19,,"[28, 923]",439,[],1989-10-14,1989-10-14,Oct 14,george-benson-fox-theatre-1989-10-14,103883,,4617,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
20,,[924],24,[],1989-10-06,1989-10-06,Oct 6,andreas-vollenweider-greek-theatre-1989-10-06,100169,,4761,,,,"[22.5, 19.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
21,,"[925, 135]",439,[],1989-10-18,1989-10-18,Oct 18,jerry-lee-lewis-fox-theatre-1989-10-18,98775,,4506,,,,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
22,,"[243, 916]",714,[],1989-10-25,1989-10-25,Oct 25,stevie-ray-vaughan-northrop-memorial-auditorium-1989-10-25,90088,,4835,,,1,"[19.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
23,,"[429, 558, 922]",715,[],1989-10-21,1989-10-21,Oct 21,reba-mcentire-von-braun-civic-huntsville-1989-10-21,87335,,5293,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
24,,"[429, 372, 922]",716,[],1989-10-12,1989-10-12,Oct 12,reba-mcentire-music-hall-1989-10-12,84992,,5151,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
25,,"[243, 535, 916]",252,[],1989-10-27,1989-10-27,Oct 27,stevie-ray-vaughan-arena-1989-10-27,83870,,4651,,,,[19.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/11/BB-1989-11-11.pdf
