artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['THE ROLLING STONES', 'LIVING COLOUR']","['Sept. 8,9,']",,,,,,,"['105,995 BCL Group', '926.50 sellout']",['32.50/'],"['Alpine Valley', 'Music Theatre n', 'East Troy, Wis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
['THE WHO '],['Aug. 29-30'],,,,,,,"['101,933 Bill Graham', '118.000 Presents']",['25'],"['oawiana.', 'Alameda County', 'Stadium', 'Oakland', '+']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE ROLLING STONES', 'UMING COLOUR']",['Sept. 17'],1528397.0,,53705.0,,,1.0,['BCL Group'],['28.50'],"['Busch Stadium', 'St. Louis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
['THE ROLLING STONES'],['Sept. 14'],,,53555.0,,,1.0,['BCL Group'],['28.50'],"['Riverfront', 'UvING COLOUR Stadium', 'Cincinnati']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE ROLLING STONES', 'LIVING COLOUR']",['Sept. 16'],1506393.0,,,,,1.0,['BCL Group'],['28.50'],"['Carter Finley', 'Stadium', 'North Carolina', 'State Univ.', 'Raleigh, N.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE CURE', 'LOVE & ROCKETS', 'THE PLIES', 'SHELLEYAN ORPHAN']",['Sept. 8'],1243.0,,525.0,,,1.0,"['50,000 Avalon Attractions']",['26'],"['Dodger Stadium', 'Los Angeles']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE WHO', 'STEVIE RAY VAUGHAN &', 'DOUBLE TROUBLE PACE', 'THE FABULOUS', 'THUNDERBIROS']","['Sept. 2 35,726']",,,,,,,[''],['22.50'],"['Astrodome', 'Houston', 'Concerts']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE WHO', 'STEVIE RAY VAUGHAN &', 'DOUBLE TROUBLE', 'THE FABULOUS', 'THUNDERBIRDS']",['Sept. 3'],796163.0,,35385.0,,,,"['Bill Graham', '36,000 Presents']",['22.50'],"['Cottonbow!', 'State Fair of', 'Texas PACE Concerts', 'Dallas', '+']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
['BOK JOWI'],"['Sept.7&', '10']",,,,,,1.0,"['30,000 Avalon Attractions']","['25/822.50/', '18.50']","['Irvine Meadows', 'sxio ROW Amphitheatre', 'Laguna Hills,', 'Calit', '{']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['80M JOVI', 'SKID ROW']",['Sept.89'],,,,,,1.0,"['23,000 Bill Graham']",['21.50/19.50'],"['CaLExpo', 'Amphitheatre', 'Sacramento,', 'Calit']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE CURE', 'SSHELLEYAN ORPHAN']",['Sept. 15'],367202.0,,20111.0,,,50.0,['MCA Concerts'],['22.50/17'],"['Starplex', 'Amphitheatre', 'Concerts', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
['ANDREW DICE CLAY'],['Sept. 16'],360000.0,,18000.0,,,1.0,['Ron Delsener'],['20'],"['Nassau', 'Veterans', 'Memorial', 'Coliseum', 'Uniondale, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE CURE', 'SHELLEYAN ORPHAN']",['Sept. 10'],357355.0,,20000.0,,,1.0,['Bill Graham'],['18.50/317.50'],"['Shoreline', 'Amphitheatre', 'Mountain View,', 'Cali', 'pa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['NEW KIDS ON THE BLOCK', 'SWEET SENSATION', 'OHNO']","['Sept. 16', '7']",277667.0,,15009.0,,,1.0,['Frank J. Rusgo'],['18.50'],"['Centrum in', 'Worcester', 'Worcester,', 'Mass.', 'f']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['NEWAKIDS ON THE BLOCK', 'SWEET SENSATION', 'DO']",['Sept. 17'],268503.0,,,,,1.0,[''],['18.50'],"['Providence Civic', 'Frank). Russo', 'Center', 'Providence, R.|']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE JUDDS', 'RESTLESS HEART', 'J']","['Sept. 9-10', '1']",263023.0,,,,,,"['in-house', '19,084']",['10/39'],"['Western', 'Washington', 'Fairgrounds', 'Puyallup, Wash', '_']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['JERRY GARCIA', 'BOB WEIR & ROB', 'WASSERMAN']",['Sept. 5'],260232.0,,13560.0,,,1.0,['Cross Country'],['19.50'],"['Hartford Civic', 'Center', 'Hartford, Conn,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['BON', 'YCON']",['Sept. 12'],251636.0,,14000.0,,,1.0,['Evening Star'],"['19.50/518.50/', '10.35']","['Jo Arizona', 'sxIo ROW Veterans', 'Memorial', 'Coliseum &', 'State', 'Fairgrounds', 'Phoenix']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE CURE', 'PACE', 'SHELLEYAN ORPHAN']",['Sept. 16'],241543.0,,13185.0,,,1.0,[''],['18.50'],"['The Summit', 'Concerts', 'Houston']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE CURE', 'SHELLEYAN ORPHAN']",['Sept. 9'],239686.0,,12356.0,,,1.0,['Bill Graham'],[],"['Oakland-', 'Alameda County', 'Coliseum', 'Oakland']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['THE CURE', 'SHELLEVAN ORPHAN']",['Sept. 12'],219447.0,,12000.0,,,1.0,['Avalon Attractions'],['1850'],"['San Diego', 'Sports Arena', 'San Diego']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['REM.', 'THROWING MUSES']",['Sept. 17'],214832.0,,12378.0,,,,"['Electric Factory', '13,243 Concerts']",['19.50/16.50'],"['Mann Music', 'Center', 'Philadelphia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['DOW HENLEY', 'EDIE BRICKELL & NEW', 'BOHEMIANS.']",['Sept. 16'],205200.0,,10394.0,,,,['MCA Concerts'],['22.50/17'],"['Starplex', 'Amphitheatre', 'Concerts', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['| ', 'SHELLEYAN ORPHAN']",['Sept. 13'],203958.0,,,,,,"['Evening Star 1', '22,000 Prods.']","['18.50/517.50/', '16.50']","['He cure Compton', 'Terrace', 'Phoenix', 'Ee']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
"['STEVIE NICKS.', 'HOOTERS', 'L']",['Aug. 25'],,,,,,1.0,"['10,183 Ron Delsener']",['20'],"['Jories Beach', 'Theatre', 'Wantagh, N.Y.', 'bs.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/09/BB-1989-09-30.pdf
