artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['BON JOVI', 'SKID ROW']",['July 11'],273948.0,,14308.0,,,,"['Cellar Door Prods.', '15,000']",['18.50'],"['Capital Centre', 'Landover, Md']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['JIMMY BUFFETT & THE,', 'CORAL REEFER BAND', 'THE NEVILLE BROTHERS:']",['July 23'],264850.0,,14080.0,,,,"['MCA Concerts', '48,000 PACE Concerts']",['22.50/17.50'],"['Starplex', 'Amphitheatre', 'Dallas al.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
['CHICAGO/THE BEACH BOYS |'],['July 21'],256061.0,,12645.0,,,,"['Frank J, Russo', '15,000']",['21/820'],"['Seashore', 'Performing Arts', 'Centre', 'Old Orchard', 'Beach, Maine + =']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['METALLICA', 'THE CULT']",['July 23'],251005.0,,13903.0,,,1.0,['Metropolitan'],['18.50/817.50'],"['Nassau', 'Veterans', 'Memorial Larry Vaughan', 'Coliseum Presents', 'Uniondale, N.Y. _']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['AMERICAN MUSIC FESTIVAL:', 'BONNIE RAITT.', 'COWBOY JUNKIES', 'LYLE LOVETT', 'TONE BURNETT', 'SUBDUIDES']",['July 8'],213580.0,,10059.0,,,,"['', '12,000']",['23/21'],"['Winter Park Ski', 'Fey Concert Co.', 'Resort', 'Winter Park,', 'Colo']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
['ROO STEWART'],['July 15'],210240.0,,11763.0,,,,"['Media One', '12,000']",['19/317.50'],"['Champs de', 'Brionne', 'Amphitheatre', 'George, Wash']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['BOB DYLAN', 'STEVE EARLE LTHEDUKES']",['July 23'],203860.0,,10193.0,,,1.0,['Ron Delsener'],['20'],"['Jones Beach', 'Theatre', 'Wantagh, N.Y. L']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['JIMMY BUFFETT & THE', 'CORAL REEFER BAND', 'THE NEVILLE BROTHERS:']",['July 16'],202498.0,,11560.0,,,,"['Electric Factory', '13,243 Concerts']","['2450/21.50/', '16/13.50']","['Mann Music', 'Center', 'Philadelphia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['BON JOVI', 'BLUE MURDER']",['July 23'],193362.0,,10601.0,,,1.0,['Beaver Prods.'],['18.50'],"['Kiefer UNO', 'Lakefront Arena', 'Univ, of New', 'Orleans', 'New Orleans i']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
['ROD STEWART'],['July 22'],182596.0,,9343.0,,,,"['Bill Graham', '10,000 Presents']",['19.50'],"['Amphitheatre,', 'Cal-Expo', 'Sacramento,', 'Cali', '+']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['BON JO¥1', 'BLUE MURDER']",['July 22'],182503.0,,10200.0,,,1.0,['Beaver Prods.'],['18.50'],"['Cajundome', 'Latayette, La']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
['ROO STEWART'],['June 27'],180698.0,,9915.0,,,1.0,['Contemporary'],"['19.50/17.50/', '19.50']","['Municipal', 'Theatre', 'St Louis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
"['HOWARD JONES', 'WIDGE URE', 'L']",['July 15'],177283.0,,11004.0,,,1.0,['United Concerts'],"['20/318/317/', '15']","['Park West', 'Amphitheatre', 'Salt Lake City']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
['STEVE MILLER'],['July'],172513.0,,9000.0,,,1.0,['Fey Concert Co'],['20.35/19.25'],"['Red Racks', 'Amphitheatre }', 'Denver']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-05.pdf
