artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['ELTON JOHN', 'NJ']",['Aug. 4-7'],1491547.0,,59992.0,,,1.0,['Ron Delsener'],['25'],"['Meadowlands', 'Arena', 'East Rutherford,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['THE WHO'],['Aug. 11'],1040873.0,,47181.0,,,1.0,['Contemporary'],['22.50'],"['Busch Stadium', 'St.Louis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['GRATEFUL DEAD'],['Aug. 4-6'],844072.0,,42000.0,,,1.0,['Bill Graham'],['20'],"['Grandstand', 'Cal-Expo', 'Sacramento,', 'Calif']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['DIANA ROSS.'],['July 19-22'],667260.0,,24531.0,,,1.0,['in-house'],['30/20'],"['Universal', 'Amphitheatre', 'Universal City,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['BON J', 'SKID ROW']",['Aug. 4'],579956.0,,30353.0,,,,"['Joseph', '40,000 Entertainment']",['25.50/18.50'],"['Wt Alpine Valley', 'Music Theatre', 'East Troy, Wis. Group']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['RINGO STARR & HIS ALL-', 'STARR BAND', 'MASON RUFFNER']",['Aug. 12-13'],508750.0,,20350.0,,,1.0,['Ron Delsener'],['25'],"['Jones Beach', 'Theatre', 'Wantagh, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['ROD STEWART'],['July 31'],439890.0,,17959.0,,,1.0,['Parc Presentations'],"['30/25/', '22.50/17.50']","['Hollywood Bow!', 'Hollywood, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['ELTON JOHN'],['Aug. 11.'],395755.0,,20053.0,,,1.0,['MCA Concerts'],['25/17.50'],"['Starplex', 'Amphitheatre', 'Concerts', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['ROD STEWART', 'LA']","['Aug. 11 19,300']",,,,,,1.0,[''],['20'],"['Meadowlands', 'Arena', 'East Rutherford,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['RANDY TRAVIS', 'T.OSUN']",['Aug. 8-10'],376457.0,,15262.0,,,,"['in-house', '18,753']",['25/21.50'],"['Universal', 'Amphitheatre', 'Unviversal City,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['BON JOVI', 'SKID ROW']",['Aug. 1'],301643.0,,17325.0,,,1.0,['Jam Prods.'],['18.50'],"['Met Center', 'Bloomington,', 'Minn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['ANDERSON, BRUFORD,', 'WAKEMAN, HOWE.']",['Aug. 3'],280237.0,,16777.0,,,1.0,['Electric Factory'],['17.50/15.50'],"['Spectrum', 'Philadelphia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['GIPSY KINGS'],['Aug. 3-4'],268126.0,,12374.0,,,1.0,['Nederlander'],"['24/20.50/', '16.50']","['Greek Theatre', 'Los Angeles']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['ROD STEWART'],['Aug. 8'],257459.0,,12714.0,,,,"['Frank J. Russo', '15,000']",['21/20'],"['Seashore', 'Performing Arts', 'Center', 'Old Orchard', 'Beach, Maine']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['PETER, PAUL & MARY']",['July 28-29'],237191.0,,14179.0,,,1.0,['in-house'],['20/813'],"['Wolf Trap Farm', 'Park', 'Vienna, Va.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['RANDY TRAVIS.', 'KT.OSUN', 'BUCK OWENS']",['Aug. 12'],236487.0,,18414.0,,,,"['in-house', '30,496']",['16/13/10'],"['Grandstand', 'California', 'State Fair', 'Paso Robles,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
['JULIE ANOREWS.'],['July 17-18'],219512.0,,9831.0,,,,"['in-house', '13,972']",['25/15'],"['Wolf Trap Farm', 'Park', 'Vienna, Va.', '+']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['NEW KIDS ON THE BLOCK', 'TOMMY PAGE']",['Aug. 8'],208963.0,,12999.0,,,1.0,['Music Fair Prods.'],['22.50/17.50'],"['Mann Music', 'Center', 'Philadelphia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['BOK JOVI', 'SKID ROW']",['July 31.'],206376.0,,12000.0,,,1.0,['Jam Prods.'],['19.50/17.50'],"['Arena, Gmaha', 'Civic Auditorium', '_ Omaha, Neb.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['TIFFANY', 'NEW KIDS ON THE BLOCK', 'TOMMY PAGE']",['Aug. 10'],202831.0,,,,,,"['Frank J. Russo', 'H19/$18 sellout']",[],"['Seashore', 'Performing Arts', 'Center', 'Old Orchard', 'Beach, Maine']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['ANDERSON, BRUFORD,', 'WAKEMAN, HOWE']",['Aug. 10'],202000.0,,10100.0,,,1.0,['Ron Delsener'],['20'],"['Jones Beach', 'Theatre', 'Wantagh, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['BB. KING', 'MILLIE JACKSON', 'BOBBY BLAND']",['Aug. 4-5'],188659.0,,848.0,,,,"['in-house', '9,200']",['24.50'],"['Regal Theatre', 'Chicago', 'sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
"['THE BANGLES', 'JOHN EDDIE']",['Aug.'],,,,,,1.0,['8972 Ron Delsener'],['20'],"['Jones Beach', 'Theatre', 'Wantagh, NY.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
