weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
11,,"[121, 383, 23]",285,[],1987-01-06,1987-01-06,Jan 6,huey-lewis-the-news-mckale-center-1987-01-06,113233,,7081,,,,"[16.0, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
12,,"[68, 382]",53,[],1986-12-28,1986-12-28,Dec 28,cyndi-lauper-lakeland-civic-center-1986-12-28,105154,,1252,,,,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
13,,"[99, 381, 373]",877,[],1987-01-11,1987-01-11,Jan 11,iron-maiden-rensselaer-polytechnic-institute-troy-1987-01-11,101123,,7003,,,1,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
14,,"[68, 385]",331,[],1987-01-08,1987-01-09,Jan 8-9,cyndi-lauper-music-hall-1987-01-08,87895,,6000,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
15,,"[376, 388]",332,[],1987-01-01,1987-01-01,Jan 1,alice-cooper-lakefront-arena-1987-01-01,87165,,6132,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
16,,"[68, 382]",878,[],1986-12-17,1986-12-17,Dec 17,cyndi-lauper-cumberland-county-civic-center-1986-12-17,86702,,6463,,,,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
17,,"[26, 359]",334,[],1987-01-09,1987-01-09,Jan 9,oak-ridge-boys-willmar-civic-center-arena-1987-01-09,78934,,6544,,,1,"[14.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
18,,"[68, 385]",335,[],1987-01-10,1987-01-10,Jan 10,cyndi-lauper-frank-erwin-center-1987-01-10,77935,,5600,,,1,"[14.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
19,,"[26, 359]",336,[],1987-01-10,1987-01-10,Jan 10,oak-ridge-boys-mayo-civic-center-1987-01-10,76093,,6351,,,1,"[14.5, 13.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
20,,"[40, 386]",286,[],1987-01-06,1987-01-08,"Jan 6-7,8",lou-reed-the-ritz-new-york-city-1987-01-06,75674,,4536,,,,"[17.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
21,,"[26, 359]",879,[],,,,oak-ridge-boys-sioux-falls-arena/coliseum/convention-hall-None,73443,,6347,,,,"[12.5, 10.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
22,,"[26, 359]",880,[],1987-01-08,1987-01-08,Jan 8,oak-ridge-boys-performing-arts-center-1987-01-08,64825,,4812,,,1,"[15.0, 13.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
23,,"[68, 382]",224,[],1986-12-30,1986-12-30,Dec 30,cyndi-lauper-savannah-civic-center-1986-12-30,64089,,4345,,,,[14.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
24,,"[374, 384]",339,[],1987-01-03,1987-01-03,Jan 3,stryper-santa-monica-civic-auditorium-1987-01-03,60410,,4500,,,,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
25,,"[222, 379, 387]",340,[],1987-01-04,1987-01-04,Jan 4,ready-for-the-world-civic-memorial-auditorium-1987-01-04,48920,,3600,,,1,"[14.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
26,,"[68, 385]",341,[],1987-01-06,1987-01-06,Jan 6,cyndi-lauper-saenger-theatre-1987-01-06,43896,,3000,,,1,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
27,,"[390, 306]",210,[],1986-12-31,1986-12-31,Dec 31,jerry-riopelle-celebrity-theater-1986-12-31,36283,,1826,,,,[19.87],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
28,,"[371, 375]",342,[],1986-12-31,1986-12-31,Dec 31,rj-s-latest-arrival-king-tut-columbus-1986-12-31,29800,,1800,,,1,"[17.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
29,,"[391, 389, 378]",343,[],1987-01-10,1987-01-10,Jan 10,bruce-willis-the-return-the-ritz-new-york-city-scher-1987-01-10,22500,,1574,,,1,"[13.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
