artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['GRATEFUL DEAD'],['May 10-12'],1083409.0,,52222.0,,,1.0,['Bill Graham'],['22.50/19.50'],"['Shoreline', 'Amphitheatre', 'Mountain View,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['GRATEFUL DEAD'],['May 3-5'],978750.0,,43500.0,,,1.0,['Bill Graham'],['22.50'],"['Cal Expo', 'Amphitheatre', 'Sacramento,', 'Cali.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['FRANK SINATRA', 'STEVE LAWRENCE & EYDIE', 'GORME', 'TOM DREESEN']",['May 18'],827215.0,,16959.0,,,1.0,['Jam Prods.'],['75/50/35'],"['Rosemont', 'Honzon', 'Rosemont, Ill']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['FRANK SINATRA', 'STEVE LAWRENCE & EDIE', 'GORME', 'TOM DREESEN']",['May 3'],392815.0,,7788.0,,,,['Perryscope'],['75/55/25'],"['Olympic', 'Saddledome', 'Prods.', 'Calgary, Alberta Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['THE JUDDS', 'GARTH BROOKS', 'PIRATES OF THE', 'MISSISSIPPI']",['May 1'],351690.0,,13641.0,,,,"['Pro Tours', '15,584']","['34.50/824.50/', '19.50']","['Jon M.', 'Huntsman', 'Center', 'Univ, of Utah', 'Salt Lake City']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['““THE SIMPLE TRUTH""A', 'CONCERT FOR KURDISH', 'REFUGEES:', 'MMC, HAMMER, SNAP, GIPSY', 'KINGS, CHRIS DE BURGH', 'TOM JONES, LISA', 'STANSFIELD, ALLISON', 'BEVERLY CRAVEN,', ""ALEXANDER O'NEAL: VIA"", 'SATELLITE:', 'NEW KIDS ON THE BLOCK,', 'STING, ROD STEWART', 'INXS, PAUL SIMON, PETER', 'GABRIEL', ""SINEAD O'CONNOR, HALL &"", 'OATES.']",['May 12'],295493.0,,11500.0,,,,"['Harvey Goldsmith', '(172,500 British sellout Entertainment']",['25.20'],"['Wembley Arena =', 'London', 'pounds)', 'MOvET']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['AIR SUPPLY'],"['April 30,', 'May 3-4']",255000.0,,3000.0,,,,"['Global Concerts', '(725,250,000 sellout Raul Attie']",['85'],"['Premier Club', 'Mexico City', 'Mexican pesos)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['WHITNEY HOUSTON ARCO'],['May 12'],208640.0,,9031.0,,,,"['Bill Graham', '12,786 Presents']",['25'],"['Arena', 'AFTER? Sacramento,', 'Catt']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['THE JUDDS', 'GARTH BROOKS', 'PIRATES OF THE', 'MISSISSIPPI']",['May 15'],205193.0,,9647.0,,,,"['Pro Tours', '10,546']",['24.50/18.50'],"['MetraPark', 'Arena', 'Billings, Mont.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['STEVE WINWOOD', 'ROBERT CRAY BAND']",['May 17'],201600.0,,9953.0,,,,"['MCA Concerts', '20,000 PACE Concerts']",['23/818'],"['Starplex', 'Amphitheatre,', 'State', 'Fairgrounds of', 'Texas', 'Dalias']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['CLINT BLACK', 'MERLE HAGGARD', 'LORRIE MORGAN']",['May 17'],198370.0,,9250.0,,,1.0,['Beaver Prods.'],['21.45/518.15'],"['Red Rocks', 'Amphitheatre', 'Concert Co.', 'Denver']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['YES'],['May 9'],197513.0,,9214.0,,,,"['Fey Concert Co.', '15,422']",['21.45/20.35'],"['Menichols', 'Sports Arena', 'Denver']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['CLINT BLACK', 'MERLE HAGGARD', 'LORRIE MORGAN', 'NM.']",['May 18'],194376.0,,10540.0,,,1.0,['Beaver Prods.'],['19.50'],"['Tingley', 'Coliseum, New', 'Menico State', 'Fairgrounds', 'Albuquerque,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['ALABAMA', 'RICKY VAN SHELTON', 'MARK CHESNUTT', 'BUDDY JEWELL']",['May 18'],191066.0,,9457.0,,,,"['MCA Concerts', '20,000 PACE Concerts,']",['22/818'],"['Starpiex', 'Amphitheatre,', 'State', 'Farrgrounds of', 'Texas', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['NITTY GRITTY DIRT BAND', 'THE KENTUCKY', 'HEADHUNTERS.', 'CARLENE CARTER']",['May 16'],175091.0,,7808.0,,,,['Gold & Gold'],['26.75'],"['Olympic', 'Saddledome', 'Calgary, Alberta Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['YES'],['May'],,,,,,,"['9,720 Evening Star', '12,000 Prods.']",['35/21/16.50'],"['Blockbuster', 'Desert Sky', 'Pavilion', 'Phoenix']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
"['THE JUDDS', 'GARTH BROOKS', 'PIRATES OF THE', 'MISSISSIPPI']",['May 9'],170377.0,,,,,1.0,['Pro Tours'],['24.50'],"['Spokane Center', 'Coliseum', 'Spokane, Wash.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['YES ARCO'],['May 16'],168323.0,,8159.0,,,,"['Bill Graham', '8,554 Presents:']",['22.50'],"['Arena', 'Sacramento,', 'Cali.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['JULIO IGLESIAS ARCO'],['May 19'],159755.0,,7785.0,,,,"['Bill Graham', '8,554 Presents']",['22.50'],"['Arena', 'Sacramento,', 'Cali.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['WHITNEY HOUSTON'],['April 29.'],156624.0,,5832.0,,,,['MCA Concerts'],['30.75'],"['Winnipeg Arena', 'AFTER? Winnipeg,', 'Manitoba Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
['STYX'],"['May 16', '20']",,,,,,,"['6,856 Cellar Door', '8,168 Concerts']",['22.75/19.75'],"['Sunrise Musical', 'Theatre', 'Sunrise, Fla. sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/06/BB-1991-06-01.pdf
