artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['HUEY LEWIS & THE NEWS', 'THE ROBERT CRAY BAND']",['Feb. 4'],115312.0,,7530.0,,,1.0,['Fantasma Prods.'],['16'],"['Ocean Center', 'Daytona Beach, Fla.', 'Door Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['DAVID LEE ROTH', 'TESLA']",['Feb. 7'],110717.0,,7279.0,,,,['Jam Prods.'],[],"['Duluth Arena', 'Duluth, Minn. ss sellout Cellar Door Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['DAVID LEE ROTH', 'TESLA']","['Feb. 6', '5']",109832.0,,7250.0,,,1.0,['Jam Prods.'],[],"['Brown County Veterans Memorial', 'Arena', 'Door Prods.', 'Green Bay, Wis.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['DAVID LEE ROTH', 'TESLA']",['Jan. 30'],104700.0,,6980.0,,,,"['Cellar Door Prods.', 'n5 7,300']",[],"['Saginaw Civic Center', 'Saginaw, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['ALABAMA', 'JOHN SCHNEIDER']",['Feb. 6'],104445.0,,6330.0,,,,"['Fowler Prods.', '10,246']",['16.50'],"['Albany Civic Center', 'Albany, Ga.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['DAVID COPPERFIELD'],['Feb. 6'],96971.0,,6631.0,,,,"['Florida Community College', '6,700 Magic Promotions']",['17.50'],"['Jacksonville Convention Center', 'Jacksonville, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['CONWAY TWITTY', 'RANDY TRAVIS']",['Feb. 7'],93353.0,,7220.0,,,,"['Jayson Promotions', '8,276']",['13.50'],"['Winston-Salem Memorial', 'Coliseum', 'Winston-Salem, N.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['DAVID LEE ROTH LS,', 'TESLA']",['Feb. 3'],85187.0,,5586.0,,,,"['Cellar Door Prods.', '7,200']",['18.25'],"['Tullio Convention Center', 'Erie, Pa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['BEACH BOYS'],['Jan. 30'],83668.0,,4781.0,,,,"['Cellar Door Prods,', '5,040']",['17.50'],"['Toledo Masonic Auditorium:', 'Toledo, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['GEORGE STRAIT', 'KATHY MATTEA']",['Feb.7'],81732.0,,5273.0,,,,['Varnell Enterprises'],['15.50'],"['Wichita Falls Activity Center &', 'Memorial Auditorium', 'Falls, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['CONWAY TWITTY', 'RANDY TRAVIS']","['Feb. 6 978,611 6,171']",,,,,,1.0,[''],['13.50'],"['Greenville Memorial Auditorium', 'Greenville, S.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['THE HUMAN LEAGUE', 'IDLE EYES']",['Feb. 5-7'],78190.0,,4722.0,,,1.0,['Monarch Entertainment Bureau'],['15.50/14.50'],"['The Ritz', 'New York, N.Y.', 'Scher Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['BEACH BOYS'],['Feb. 5'],77489.0,,9784.0,,,1.0,['Frank J. Russo'],[],"['Providence Civic Center', 'Providence, R.l']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['REBA MCENTIRE', 'RANDY TRAVIS', 'PAKE MCENTIRE']",['Feb. 1'],74574.0,,5524.0,,,1.0,['Stellar'],['13.50'],"['Viking Hall', 'Bristol, Tenn,', 'Corp.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['DAVID COPPERFIELD'],['Feb. 4'],68179.0,,4210.0,,,1.0,['Festival Ventures'],['17.50'],"['Bayfront Center', 'St, Petersburg, Fla']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['CONWAY TWITTY', 'RANDY TRAVIS']",['Feb. 8'],65141.0,,5057.0,,,,"['Jayson Promotions', '7,408']",['13.50/11.50'],"['Convocation Center', 'James Madison Univ,', 'Harrisonberg, Va. _}']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['DAVID COPPERFIELD'],['Feb. 3'],60921.0,,3685.0,,,,"['Festival Ventures', '4,210']",['18.50'],"['Bob Carr Performing Arts Center', 'Orlando, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['BEASTIE BOYS', 'FISHBONE']",['Feb. 7'],58002.0,,4400.0,,,1.0,['Avalon Attractions'],['14'],"['Hollywood Palladium', 'Hollywood, Calif.', ""MURPHY'S LAW""]",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['DAVID COPPERFIELD'],['Feb.'],,,,,,,"['3,573 Festival Ventures', '3,900']",['17.50'],"['Lakeland Civic Center', 'Lakeland, Fla']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['REBA MCENTIRE', 'RANDY TRAVIS']",['Jan. 31'],56403.0,,4178.0,,,,"['Stellar', '4875, Gehl Corp.']",['13.50'],"['Gaillard Municipal Auditorium', 'Charleston, S.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['READY FOR THE WORLD', 'BOBBY BROWN']",['Feb. 6'],55627.0,,4489.0,,,,"['Dominsions Unlimited', '6,500']",['13'],"['West Palm Beach Auditorium', 'West Palm Beach, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['REBA MCENTIRE', 'RANDY TRAVIS', 'PAKE MCENTIRE']",['Jan. 30'],55283.0,,4095.0,,,1.0,['Stellar'],['13.50'],"['Ozark Civic Center', 'Ozark, Ala.', 'Corp.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['HANK WILLIAMS JR.', 'EARL THOMAS CONLEY']",['Feb.'],52056.0,,3856.0,,,,"['Stellar', '7,500 Gehl Corp.']",[],"['Barnhill Arena', 'Univ. of', 'Fayetteville, Ark.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['PRETENDERS', 'IGGY POP']",['Jan. 24'],51225.0,,3415.0,,,,"['Mid-South Concerts', '4,333']",['5.'],"['Memphis Convention Center', 'Complex', 'Memphis, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['CHARLEY PRIDE', 'JOHN CONLEE']",['Jan. 31'],50925.0,,4369.0,,,,"['in-house', '6,243']",['12.50/9.50'],"['Frank Erwin Center', 'Univ. of Texas at Austin', 'Austin, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['THE DAVE EDMUNDS BAND', 'LABAMBA']",['Jan. 30-31'],50316.0,,3148.0,,,1.0,['Monarch Entertainment Bureau'],['15/13.50'],"['The Ritz', 'New York, N.Y.', 'Scher Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['GEORGE CARLIN'],"['Jan, 31-Feb. 1', '516']",49792.0,,3237.0,,,1.0,['Contemporary Prods.'],[],"['Westport Playhouse', 'St. Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
"['BRUCE HORNSBY & THE RANGE', 'GARY CHAPMAN']","['Feb, 2-3']",47544.0,,3148.0,,,1.0,['Monarch Entertainment Bureau'],['15/13.50'],"['The Ritz', 'New York, N.Y.', 'Scher Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
['DAVID COPPERFIELD'],['Feb. 7'],46392.0,,2737.0,,,,"['Festival Ventures', '3,000']",['18.50'],"['Saenger Theatre', 'Pensacola, Fla,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/02/Billboard-1987-02-21.pdf
