weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
29,,[7],139.0,[],1985-01-22,1985-01-22,Jan 22,david-copperfield-tupperware-orlando-1985-01-22,35540,,2575,4000,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
30,,"[122, 132]",140.0,[],1985-01-25,1985-01-25,Jan 25,utfo-the-real-roxanne-roseland-ballroom-1985-01-25,31685,,2437,3000,,,[13.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
31,,"[60, 67]",141.0,[],1985-01-26,1985-01-26,Jan 26,george-strait-maude-cobb-civic-center-1985-01-26,31120,,3057,,,1,"[12.0, 10.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
32,,[102],142.0,[],1985-01-26,1985-01-26,Jan 26,oingo-boingo-gym-university-of-california-at-san-diego-1985-01-26,25782,,2100,,,1,"[12.5, 11.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
33,,"[128, 129, 142]",102.0,[],1985-01-26,1985-01-26,Jan 26,ronnie-laws-front-row-theater-1985-01-26,25367,,2223,3196,,,[1175.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
34,,"[128, 144, 141]",143.0,[],1985-01-26,1985-01-26,Jan 26,ronnie-laws-music-theater-1985-01-26,21289,,1577,,,1,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
35,,"[134, 145, 18]",87.0,[],1985-01-19,1985-01-19,Jan 19,wasp-the-concert-hall-1985-01-19,21120,26400,1800,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
36,,[136],81.0,[],1985-01-25,1985-01-25,Jan 25,george-jones-stabler-arena-1985-01-25,20712,,1791,,,,[11.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
37,,"[134, 145, 18]",128.0,[],1985-01-23,1985-01-23,Jan 23,wasp-mid-hudson-civic-center-1985-01-23,20510,,2051,2200,,,[10.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
38,,[114],144.0,[],1985-01-23,1985-01-23,Jan 23,lita-ford-sherwood-hall-1985-01-23,19478,,1686,4548,,,"[12.5, 11.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
39,,"[134, 145, 18]",145.0,[],1985-01-18,1985-01-18,Jan 18,wasp-ottawa-civic-center-1985-01-18,15764,,1359,,,,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
40,,"[125, 143]",146.0,[],1985-01-23,1985-01-09,Jan 23 9,billy-ocean-the-copa-toronto-1985-01-23,15120,,1350,,,,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
