weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,[1],344,[],1988-03-13,1988-03-14,March 13-14,bruce-springsteen-richfield-coliseum-1988-03-13,752880,,37644,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
2,,[1],493,[],1988-03-08,1988-03-09,March 8-9,bruce-springsteen-spectrum-philadetphia-1988-03-08,741680,,37296,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
3,,"[44, 595]",66,[],1988-03-07,1988-03-08,March 7-8,rush-maple-leaf-gardens-1988-03-07,366809,,20490,,,,"[22.5, 19.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
4,,[593],505,[],1988-03-09,1988-03-09,March 9,john-cougar-mellencamp-arena-1988-03-09,282328,,16133,,,1,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
5,,"[158, 277]",506,[],1988-03-12,1988-03-12,March 12,hank-williams-jr-freedom-hall-kentucky-fair-&-exposition-gehl-center-1988-03-12,263373,,16439,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
6,,[7],412,[],1988-03-11,1988-03-13,March 11-13,david-copperfield-warner-theatre-1988-03-11,251871,,12247,,,,"[22.5, 16.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
7,,[592],412,[],1988-03-02,1988-03-05,March 2-5,linda-ronstadt-warner-theatre-1988-03-02,227836,,8000,,,1,"[29.5, 19.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
8,,[593],43,[],1988-03-11,1988-03-11,March 11,john-cougar-mellencamp-rupp-arena-1988-03-11,217404,,13176,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
9,,"[4, 316]",120,[],1988-03-01,1988-03-01,March 1,whitesnake-charlotte-coliseum-1988-03-01,206366,,12507,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
10,,[593],40,[],1988-02-14,1988-02-14,Feb 14,john-cougar-mellencamp-hilton-coliseum-1988-02-14,192242,,11879,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
11,,"[598, 316]",405,[],1988-03-13,1988-03-13,March 13,whitesnake-utc-arena-1988-03-13,188176,,1761,,,1,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
12,,"[591, 587]",505,[],1988-03-03,1988-03-03,March 3,inxs-arena-1988-03-03,182893,,10451,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
13,,"[4, 316]",507,[],1988-03-12,1988-03-12,March 12,whitesnake-thompson-boling-assembly-center-&-arena-1988-03-12,180048,,11253,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
14,,[593],478,[],1988-02-13,1988-02-13,Feb 13,john-cougar-mellencamp-arena-1988-02-13,167651,,10115,,,1,[17.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
15,,"[591, 596]",508,[],1988-03-13,1988-03-13,March 13,inxs-the-kiel-st-louis-1988-03-13,167574,,10334,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
16,,[584],36,[],1988-03-02,1988-03-02,March 2,yes-the-forum-inglewood-1988-03-02,165261,,11161,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
17,,[593],509,[],1988-02-19,1988-02-19,Feb 19,john-cougar-mellencamp-arena-lloyd-noble-center-1988-02-19,164688,,10293,,,1,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
18,,"[423, 285]",375,[],1988-03-11,1988-03-11,March 11,randy-travis-greenville-memorial-auditorium-1988-03-11,163821,,12168,,,1,[34.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
19,,"[4, 316]",21,[],1988-03-09,1988-03-09,March 9,whitesnake-von-braun-civic-center-1988-03-09,161696,,10106,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
20,,"[590, 596]",510,[],1988-03-11,1988-03-11,March 11,inxs-vic-pavillion-univer-of-tllinois-chicago-chicago-1988-03-11,159374,,9659,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
