weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
11,,[584],258,[],1988-02-05,1988-02-05,Feb 5,yes-nassau-veterans-memorial-coliseum-1988-02-05,220001,,12508,,,,"[18.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
12,,[48],64,[],1988-02-04,1988-02-08,Feb 4-8,gallagher-riverside-theater-1988-02-04,214362,,11255,,,,"[21.75, 18.75, 14.75]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
13,,"[579, 578]",171,[],,,,ted-nugent-cobo-arena-None,207620,,11864,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
14,,[102],326,[],1988-01-29,1988-01-30,Jan 29-30,oingo-boingo-hollywood-palladium-hollywood-___}-1988-01-29,188160,,13200,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
15,,"[44, 56]",39,[],1988-02-03,1988-02-03,Feb 3,rush-san-diego-sports-arena-1988-02-03,187793,,11182,,,1,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
16,Cheap Vacation Tour,[253],159,[],1988-02-02,1988-02-03,Feb 2-3,cheap-vacation-tour-fox-theatre-1988-02-02,174946,,8858,,,1,[19.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
17,,[573],494,[],1988-02-02,1988-02-02,Feb 2,earth-wind-fire-boston-garden-boston-1988-02-02,174072,,10551,,,,"[17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
18,,"[586, 416]",19,[],1988-02-07,1988-02-07,Feb 7,def-leppard-mid-south-coliseum-1988-02-07,172912,,10807,,,1,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
19,,"[240, 582]",495,[],1988-01-30,1988-01-30,Jan 30,o-jays-masonic-auditorium-1988-01-30,166028,,7379,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
20,The Cheap Vacation Tour,[253],492,[],1988-01-30,1988-01-30,Jan 30,the-cheap-vacation-tour-centrum-in-worcester-worcester-1988-01-30,162538,,9665,,,,[19.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
21,,"[44, 56]",335,[],1988-01-30,1988-01-30,Jan 30,rush-frank-erwin-center-1988-01-30,160848,,10597,,,,[],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
22,,"[580, 416]",21,[],1988-02-06,1988-02-06,Feb 6,oef-leppard-von-braun-civic-center-1988-02-06,159776,,9986,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
23,,"[4, 316]",900,[],1988-01-24,1988-01-24,Jan 24,whitesnake-cumberland-county-civic-center-1988-01-24,154811,,9500,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
24,,"[4, 316]",497,[],1988-02-07,1988-02-07,Feb 7,whitesnake-roanoke-civic-center-1988-02-07,147839,,9538,,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
25,,"[423, 585]",498,[],1988-02-07,1988-02-07,Feb 7,randy-travis-viking-hal-bristol-sellout-1988-02-07,137895,,9510,,,,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
26,,"[14, 575, 10]",421,[],1988-02-05,1988-02-05,Feb 5,alabama-centennial-hall-1988-02-05,135660,,7980,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
27,,"[60, 558]",901,[],1988-02-05,1988-02-05,Feb 5,george-strait-hirsch-memorial-coliseum-1988-02-05,135480,,9032,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
28,,"[586, 416]",113,[],1988-02-01,1988-02-01,Feb 1,def-leppard-wendler-arena-1988-02-01,128188,,7325,,,1,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
29,,"[158, 574]",53,[],1988-01-30,1988-01-30,Jan 30,hank-williams-jr-lakeland-civic-center-1988-01-30,125532,,8512,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
30,O'Jays,[577],500,[],1988-01-16,1988-01-17,Jan 16-17,o-jays-super-star-theatre-1988-01-16,124000,,4960,,,,[25.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
31,,[287],501,[],1988-02-06,1988-02-06,Feb 6,sting-pt-fieldhouse-1988-02-06,122045,,7202,,,1,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
32,,"[586, 416]",502,[],1988-02-05,1988-02-05,Feb 5,def-leppard-thompson-boling-arena-1988-02-05,115072,,7287,,,,"[16.0, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
33,,"[60, 558]",464,[],1988-02-06,1988-02-06,Feb 6,george-strait-expo-center-1988-02-06,114030,,7602,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
34,,[581],902,[],1988-02-02,1988-02-02,Feb 2,supertramp-olympic-saddledome-calgary-canada-1988-02-02,110750,,7237,,,,"[21.0, 20.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
35,,"[37, 285, 576]",72,[],1988-01-26,1988-01-26,Jan 26,kenny-rogers-amarillo-civic-center-1988-01-26,107135,,6493,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
36,,[584],81,[],1988-01-02,1988-01-02,Jan 2,yes-stabler-arena-1988-01-02,105070,,6004,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
37,,"[484, 487]",367,[],1988-01-29,1988-01-29,Jan 29,sam-kinison-ocean-center-1988-01-29,104033,,6661,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
38,,"[158, 583]",504,[],,,,hank-williams-jr-salem-civic-center-None,103934,,6299,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/02/BB-1988-02-20.pdf
