artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['BILL COSBY'],['March 22'],243337.0,,14601.0,,,,"['Contemporary Prods.', '17,758 Artist Consultants Prods.']",['18.50/16.50'],"['The Arena', 'St.Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['BON JOVI', 'CINDERELLA']",['March 27'],224455.0,,16282.0,,,1.0,['DiCeseare Engler Prods.'],['15.'],"['Civic Arena', 'Pittsburgh, Pa.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['BILLY JOEL'],['March 26'],194058.0,,11089.0,,,1.0,['Cellar Door Prods.'],['17.50'],"['Charlotte Coliseum, Ovens', 'Auditorium-Charlotte Coliseum', 'Charlotte, N.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['BON JOVI', 'CINDERELLA']",['March 25'],189915.0,,12900.0,,,1.0,['Cellar Door Prods.'],['15'],"['Charlotte Coliseum, Ovens', 'Auditorium-Charlotte Coliseum', 'Charlotte, N.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['CHICAGO'],['March 28'],178541.0,,11200.0,,,,"['Don Law Co.', '12,771']",['16.50/14.50'],"['The Centrum in Worcester', 'Worcester, Mass.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['IRON MAIDEN', 'WAYSTED']",['March 30'],150206.0,,10359.0,,,1.0,['Frank J. Russo.'],['14.50'],"['Providence Civic Center', 'Providence, R.l.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['HUEY LEWIS & THE NEWS. SIU', 'THE ROBERT CRAY BAND']",['March 24'],148572.0,,9925.0,,,1.0,['in-house'],['16/14'],"['Arena', 'Southern Illinois Univ.', 'Prods. Ltd.', 'Carbondale, Ill.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['THE PRETENDERS', 'IGGY POP']",['March 27'],106755.0,,77.0,,,,"['Cellar Door Prods.', '12,191']",['15'],"['Cobo Arena', 'Detroit, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['HOWIE MANDEL', 'LOU DINOS']",['March 17'],103206.0,,7000.0,,,1.0,['DiCesare Engler Prods.'],['14.75'],"['Syria Mosque', 'Pittsburgh, Pa.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['IRON MAIDEN', 'WAYSTED']",['March 19'],101849.0,,7161.0,,,,"['Sunshine Promotions', '10,000']",['15/14'],"['Market Square Arena', 'Indianapolis, Ind.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['CHICAGO'],['March 14'],98525.0,,5854.0,,,1.0,['Fantasma Prods.'],['17.50'],"['West Palm Beach Auditorium', 'West Palm Beach, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['IRON MAIDEN', 'WAYSTED']",['March 7'],96889.0,,6871.0,,,,"['Contemporary Prods.', '10,522']",['14.50'],"['The Kiel Auditorium', 'St.Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['THE TEMPTATIONS', 'SHIRLEY MURDOCK', 'COLONEL ABRAMS.']",['March 22'],94000.0,,4800.0,,,1.0,['Hank Hamilton/Mel-Ton Prods.'],['22.50/20/17.50'],"['New Newark Symphony Hall', 'Newark, NI.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['GEORGE JONES', 'RANDY TRAVIS.', 'THE FORESTER SISTERS']",['March 29'],91451.0,,6947.0,,,,"['Stellar Entertainment', '8,000 Gehl Corp.']",['13.75/12.75'],"['Rupp Arena, Lexington Center', 'Lexington, Ky.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['RATT LC.', 'POISON']",['March 29'],91301.0,,5987.0,,,,"['Cellar Door Prods.', '6,600']",['16/15'],"['Walker Arena', 'Muskegon, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['EMMANUELL'],['Feb. 15'],84743.0,,4180.0,,,,"['Silver River Prods.', '5,000']",['27/23/16'],"['James L. Knight International', 'Center', 'Miami, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['GEORGE JONES.', 'RANDY TRAVIS', 'THE FORESTER SISTERS']",['March 28'],82306.0,,6047.0,,,1.0,['Stellar Entertainment'],['4513'],"['Asheville Civic Center', 'Asheville, N.C.', 'Prods.', 'Gehl Corp.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['B.B. KING', 'MILLIE JACKSON']",['March 8'],81795.0,,4941.0,,,,"['Dimensions Unlimited', '5,000']",['17.50'],"['James L. Knight International', 'Center', 'Miami, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['WYNF BIRTHDAY PARTY:', 'JOE WALSH']",['March 20'],79500.0,,10000.0,,,1.0,['Fantasma Prods.'],['7.95'],"['Expo Hall, Florida State Fair &', 'Expo Park', 'Tampa, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['WAYNE NEWTON'],['March 17'],79431.0,,4966.0,,,,"['Fantasma Prods.', '5,000']",['16.50'],"['Arena, Ocean Center', 'Daytona Beach, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['HOWIE MANDEL', 'LOU DINOS']",['March 28'],78870.0,,4780.0,,,1.0,['Brass Ring Prods.'],['16.50'],"['Fox Theatre', 'Detroit, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['REO SPEEDWAGON', 'GEORGIA SATELLITES']",['March 27'],76291.0,,5222.0,,,,"['Sunshine Promotions', '9,662']",['15.50'],"['Centennial Hall', 'Univ. of Toledo', 'Toledo, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['CHICAGO'],['March 16'],73980.0,,5256.0,,,,"['Fantasma Prods.', '6,000']","['15,']","['Arena, Savannah Civic Center', 'Savannah, Ga.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['DAVID COPPERFIELD'],['March 23'],72281.0,,4904.0,,,1.0,['The Space Agency'],['17.50'],"['Theatre, Sacramento', 'Community/Convention Center', 'Sacramento, Calif_ a']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['WAYNE NEWTON'],['March 18'],72002.0,,4064.0,,,,['Fantasma Prods.'],['18.50'],"['West Palm Beach Auditorium', 'West Palm Beach, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
['JERRY GARCIA BAND'],['March 13-14'],65610.0,,4400.0,,,1.0,['in-house'],"['15,']","['Wiltern Theatre', 'Los Angeles, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['THE JETS', 'LA SOMBRA']",['March 14'],62068.0,,6258.0,,,,"['Fiesta Prods.', '10,206']",['11.95/88.95'],"['Sam Houston Coliseum, Civic', 'Center Complex', 'Houston, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['CONWAY TWITTY', 'RANDY TRAVIS']",['March 26'],87443.0,,4599.0,,,,"['Jayson Promotions', '7A23,']",['13.50'],"['Showcase Theatre, Jacksonville', 'Veterans Memorial Coliseum', 'Jacksonville, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['BEASTIE BOYS', 'FISHBONE']",['March 6'],55840.0,,3920.0,,,,"['Concert/Southern Promotions', '4,000 Stage Right Prods.']",['14.50/13.50'],"['Theatre, Atlanta Civic Center', ""MURPHY'S LAW Atlanta, Ga.""]",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
"['SAM KINISON', 'CARL LABOVE']",['March 7-8'],85755.0,,3252.0,,,1.0,['Contemporary Prods.'],['17.50'],"['Westport Playhouse', 'St, Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/04/Billboard-1987-04-11.pdf
