artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['PRINCE.', 'SHEILA E.']",['Dec. 30-Jan.1'],884921,,53274,54828,3,,['Rainbow Over America'],"['17,50/15.50']","['Reunion Arena', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['NEIL DIAMOND'],['Dec. 20-21'],591573,,35732,,,,"['Concerts West', 'S17/$15 two sellouts']",[],"['Market Square Arena', 'Indianapolis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['KENNY ROGERS', 'DOLLY PARTON', 'KARAMAZOV BROTHERS']",['Dec. 31'],575240,,16279,,,1,['North American Tours'],['50/30'],"['The Forum', 'Inglewood, Cali', 'Attractions']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['NEIL DIAMOND'],['Dec. 10-11'],514871,,32769,,,,"['Concerts West', 'SI7/$15 two sellouts']",[],['Houston Summit'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['GRATEFUL DEAD'],"['Dec. 28-29, 31']",467500,,25500,,,3,['Bill Graham Presents'],['25/15'],['San Francisco Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['PRINCE', 'SHEILA E.']",['Dec. 15'],383134,,22347,,,1,['Sunshine Promotions/'],['17.50/15.50'],"['Rupp Arena', 'Lexington, Ky.', 'Over America']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['OAK RIDGE BOYS', 'MARK GREY']",['Dec. 29-31'],362619,,18648,19944,,,['In-House'],['23.95/16.95'],"['Holiday Star Theater', 'Merrillville, Ind.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['NEIL DIAMOND'],['Dec. 13-14'],356057,,21782,,,2,['Concerts West'],['17/315'],['Baton Rouge Centroplex'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['HUEY LEWIS & THE NEWS', 'TOWER OF POWER', 'LOS LOBOS', 'EDDIE & THE TIDE']",['31'],289985,,41927,,,1,['Bill Graham Presents'],['25/20'],['Oakland (Calif.) Colseum Dee.'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['BARRY MANILOW'],['Dec. 12'],278870,,16148,,,1,['Beaver Prods'],['17.50/15'],"['Reunion Arena', 'Datlas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
