artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['WALDEN WOODS BENEFIT:', 'DON HENLEY', 'BILLY JOEL', 'STING', 'SHOMY BUFFETT', 'BONNIE RAITT']","['Oct. 21-22,']",2903800.0,,35365.0,,,1.0,['Ron Delsener'],"['150/100', '50/35']","['Madison Square', 'Garden ray', 'York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
"['FRANK SINATRA,', 'STEVE LAWRENCE REYDIE =|', 'GORME']",['Sept. 28'],759215.0,,6500.0,,,,"['Concert Partner', '(4,935,277 8,000 AS']","['195/150', '100/65']","['Oslo Spectrum', 'Oslo, Norway', 'Norwegian', 'krone)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
['GEORGE MICHAEL'],['Oct. 25-26'],752685.0,,23031.0,,,1.0,['Ron Delsener'],['35/25'],"['Madison Square', 'Garden', 'New York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
['PAUL SIMON'],['Oct..22-23'],,,,,,,"['17,993 Michael Coppel']",['42.90'],"['Sydney', 'Entertainment', 'Centre Australian)', 'Sydney']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
['ROD STEWART'],['Oct. 12'],535828.0,,3021.0,,,1.0,['American Concerts'],['50/21.50'],"['Florida', 'Suncoast Dome', 'Prods.', 'St. Petersburg,', 'Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
['ANNE MURRAY O'],['Oct. 23-27'],417289.0,,13986.0,,,,"['Balmur Ltd,']",['39/823'],"['Keefe Centre', 'Toronto', 'Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
"['STING', 'SQUEEZE']",['Oct. 5'],390255.0,,18629.0,,,,"['Bill Graham', '20,000 Presents']",['25/19.50'],"['Shoreline', 'Amphitheatre', 'Mountain View,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
['ROD STEWART'],['Oct. 25'],377307.0,,20111.0,,,1.0,['MCA Concerts'],['27.50/18.50'],"['Starplex', 'Amphitheatre', 'Concerts', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
['GEORGE MICHAEL'],['Oct. 22'],364800.0,,14201.0,,,,['Concert Prods.'],['35/328.50'],"['Maple Leaf', 'Gardens', 'Toronto Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
"['BOWNIE RAITT', 'JOHN PRINE']",['Oct. 12'],317598.0,,15188.0,,,,"['Bill Graham', '20,000 Presents']",['22.50/19.50'],"['Shoreline', 'Amphitheatre', 'Mountain View,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-09.pdf
