weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
11,,[287],709,[],1988-07-22,1988-07-22,July 22,sting-shoreline-amphitheatre-1988-07-22,279363,,15519,,,,"[19.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
12,,[634],546,[],1988-07-18,1988-07-18,July 18,sting-bc-place-vancouver-british-donald-k-donald-columbia-perryscope-concert-1988-07-18,256476,,12550,,,,"[25.5, 24.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
13,,"[620, 606]",547,[],1988-07-24,1988-07-25,July 24-25,bob-dylan-chastain-park-amphitheatre-1988-07-24,253716,,12706,,,1,"[23.5, 20.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
14,,"[237, 180]",45,[],1988-07-25,1988-07-25,July 25,robert-plant-providence-civic-center-1988-07-25,245053,,14003,,,1,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
15,,"[236, 638, 252]",548,[],1988-07-15,1988-07-15,July 15,beach-boys-mackay-stadium-1988-07-15,231066,,14004,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
16,Budweiser Superfest,"[635, 463, 623, 637]",154,[],1988-07-15,1988-07-15,July 15,budweiser-superfest-greensboro-coliseum-1988-07-15,218443,,11497,,,,[19.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
17,,"[237, 180]",389,[],1988-07-22,1988-07-22,July 22,robert-plant-hampton-coliseum-1988-07-22,216538,,13800,,,1,"[16.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
18,,"[617, 571]",549,[],1988-07-24,1988-07-24,July 24,aeroshath-starplex-wr-roses:-amphitheatre-1988-07-24,204668,,14440,,,1,"[18.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
19,,"[14, 632, 622, 625]",550,[],1988-07-08,1988-07-08,July 8,alabama-sussex-county-fairgrounds-1988-07-08,192250,,11253,,,,"[24.5, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
20,,"[237, 180]",219,[],1988-07-20,1988-07-20,July 20,robert-plant-richmond-coliseum-1988-07-20,190943,,12500,,,1,"[16.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
21,,"[237, 180, 626]",551,[],1988-07-19,1988-07-19,July 19,robert-plant-greensboro-duly-coliseum-1988-07-19,189980,,10856,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
22,,"[37, 619]",910,[],1988-07-16,1988-07-16,July 16,kenny-rogers-olympic-saddledome-calgary-1988-07-16,180789,,9358,,,,[25.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
23,,"[629, 639]",23,[],1988-07-23,1988-07-23,July 23,steve-winwood-cal-expo-amphitheatre-1988-07-23,176468,,9921,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
24,,[616],553,[],1988-07-20,1988-07-20,July 20,roo-stewart-keifer-uno-lakefront-arena-1988-07-20,176176,,10313,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
25,,"[311, 394]",17,[],1988-07-23,1988-07-23,July 23,david-lee-roth-barton-coliseum-1988-07-23,165000,,10300,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/08/BB-1988-08-13.pdf
