weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
12,The Jump Street Experience Tour,"[755, 761, 760, 768, 762]",923,[],1989-05-29,1989-05-29,May 29,the-jump-street-experience-tour-civic-arena-in-house-1989-05-29,226753,,13610,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
13,,"[755, 761, 758]",37,[],1989-05-27,1989-05-27,May 27,the-boys-capital-centre-1989-05-27,192382,,11000,,,,"[18.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
14,,[772],631,[],1989-05-19,1989-05-19,May 19,dave-copperfield-theatre-ill-national-arts-centre-1989-05-19,163661,,8301,,,,"[26.5, 19.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
15,The Jump Street Uic Experience Tour,[755],321,[],1989-05-25,1989-05-25,May 25,the-jump-street-uic-experience-tour-pavilion-1989-05-25,163059,,8362,,,,"[1.0, 9.0, 5.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
16,,"[337, 729]",632,[],1989-06-04,1989-06-04,June 4,cinderella-long-beach-li-convention-&-entertainment-center-1989-06-04,159707,,9686,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
17,,"[289, 726]",633,[],1989-05-29,1989-05-29,May 29,bon-jovi-peoria-civic-center-1989-05-29,183643,,8305,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
18,,"[166, 754]",362,[],1989-06-02,1989-06-03,June 2-3,statler-brothers-fox-theatre-1989-06-02,139588,,9563,,,,"[18.9, 15.9, 12.9, 6.9]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
19,,"[704, 756]",586,[],1989-06-01,1989-06-01,June 1,andrew-dice-clay-universal-amphitheatre-1989-06-01,120931,,6251,,,1,"[20.0, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
20,,"[757, 769, 752]",442,[],1989-05-20,1989-05-21,May 20-21,edie-brickell-new-wiltern-theatre-1989-05-20,118561,,6600,,,1,[19.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
21,,"[765, 729, 735]",155,[],1989-05-25,1989-05-25,May 25,cinderella-utc-arena-1989-05-25,113636,,6887,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
22,,"[435, 753, 136]",634,[],1989-06-04,1989-06-04,June 4,conway-twitty-nashville-dune-municipal-auditorium-1989-06-04,112412,,6735,,,,"[18.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
23,,[74],635,[],1989-05-19,1989-05-19,May 19,jerry-garcia-irvine-meadows-laguna-hills-1989-05-19,104370,,5791,,,,"[20.0, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
24,Reggae Sunsplash '89,"[771, 763]",317,[],1989-05-20,1989-05-20,May 20,reggae-sunsplash-89-neal-s-blaisdell-center-1989-05-20,103960,,6606,,,,"[25.0, 20.0, 17.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
