artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['HUEY LEWIS & THE NEWS', 'BONNIE HAYES & THE WILD', 'COMBO']",['Jan. 6'],113233.0,,7081.0,,,,"['Evening Star Prods.', '10,000']",['16/815'],"['McKale Center', 'Univ. of Arizona', 'Tucson, Ariz.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['CYNDI LAUPER', 'EDDIE MONEY', 'LL']",['Dec. 28'],105154.0,,1252.0,,,,"['Silver Star Prods.', '10,000']",['14.50'],"['Lakeland Civic Center', 'Lakeland, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['IRON MAIDEN', 'YNGWIE MALMSTEEN’S RISING', 'FORCE']",['Jan. 11'],101123.0,,7003.0,,,1.0,['Northeast Concerts'],['14.50'],"['Rensselaer Polytechnic Institute', 'Troy, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['CYNDI LAUPER', 'CONCRETE BLONDE']","['Jan, 8-9']",37895.0,,6000.0,,,1.0,['PACE Concerts'],['16.50'],"['Music Hall', 'Houston, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['ALICE COOPER', 'VINNIE VINCENT INVASION']",['Jan. 1'],87165.0,,6132.0,,,,['Third Coast Prods.'],['15'],"['Lakefront Arena', 'Univ. of New Orleans', 'Orleans, La.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['CYNDI LAUPER', 'EDDIE MONEY']","['Dec. 17', '9,500']",86702.0,,6463.0,,,,"['Larry Vaughn Presents,']",[],"['Cumberland County Civic Center', 'Portland, Maine gs']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['OAK RIDGE BOYS', 'WILLIAMS & REE']",['Jan.9'],78934.0,,6544.0,,,1.0,['West Central Prods.'],['14.50/12.50'],"['Willmar Civic Center Arena', 'Willmar, Minn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['CYNDI LAUPER', 'CONCRETE BLONDE']",['Jan. 10'],77935.0,,5600.0,,,1.0,['PACE Concerts'],['14.50/12.50'],"['Frank Erwin Center', 'Univ. of Texas, Austin', 'Austin, Texas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['OAK RIDGE BOYS', 'WILLIAMS & REE']",['Jan. 10'],76093.0,,6351.0,,,1.0,['West Central Prods.'],['14.50/13.50/12.50'],"['Mayo Civic Center', 'Rochester, Minn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['LOU REED', 'THE DEL-LORDS']","['Jan. 6-7,8']",75674.0,,4536.0,,,,['Monarch Entertainment Bureau'],['17.50/16.50'],"['The Ritz', 'New York City, N.Y.', 'Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['OAK RIDGE BOYS', 'WILLIAMS & REE']","['Jan. 1b', '5.D.']",73443.0,,6347.0,,,,"['West Central Prods.', '6,500']",['12.50/10.50'],"['Sioux Falls', 'Arena/Coliseum/Convention Hall', 'Sioux Fails,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['OAK RIDGE BOYS', 'WILLIAMS & REE']",['Jan. 8'],64825.0,,4812.0,,,1.0,['West Central Prods.'],['15/13.50/12.50'],"['Performing Arts Center', 'Grand Forks, N.D.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['CYNDI LAUPER', 'EDDIE MONEY']",['Dec. 30'],64089.0,,4345.0,,,,"['Silver Star Prods.', '8,100']",['14.75'],"['Savannah Civic Center', 'Savannah, Ga.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['STRYPER', 'ALCATRAZ']",['Jan. 3'],60410.0,,4500.0,,,,"['Avaton Attractions', 'g4 sellout']",[],"['Santa Monica Civic Auditorium', 'Santa Monica, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['READY FOR THE WORLD', 'CHICO DEBARGE']","['Jan, 4']",48920.0,,3600.0,,,1.0,['Michael Campbell Prods.'],['14.50/12.50'],"['Civic Memorial Auditorium', 'Stockton, Calif.', 'SIR-MIX-A-LOT']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['CYNDI LAUPER', 'CONCRETE BLONDE']",['Jan.6'],43896.0,,3000.0,,,1.0,['PACE Concerts'],['15.50'],"['Saenger Theatre', 'New Orleans, La.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['JERRY RIOPELLE', 'STEVE MORSE']",['Dec. 31'],36283.0,,1826.0,,,,"['Evening Star Prods.', '2,701']",['19.87'],"['Celebrity Theatre', 'Phoenix, Ariz.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['R.J.""S LATEST ARRIVAL', 'RENE & ANGELA']",['Dec. 31'],29800.0,,1800.0,,,1.0,['GW. Concerts Prods.'],['17.50/16.50'],"['King Tut', 'Columbus, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
"['BRUCE WILLIS... THE RETURN', 'OF BRUNO', 'RICK DUCOMMUN']",['Jan. 10'],22500.0,,1574.0,,,1.0,['Monarch Entertainment Bureau'],['13.50/12.50'],"['The Ritz', 'New York City, N.Y.', 'Scher Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1987/01/Billboard-1987-01-24.pdf
