weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,[356],36,[],1986-10-13,1986-10-17,Oct 13-17,genesis-the-forum-inglewood-1986-10-13,1440421,,85739,,,1,"[18.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
2,,"[362, 348]",302,[],1986-10-08,1986-10-08,Oct 8,journey-the-spectrum-ti-philadelphia-1986-10-08,533775,,32350,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
3,,"[362, 361]",303,[],1986-10-19,1986-10-20,Oct 19-20,journey-pittsburgh-civic-arena-&-exhibit-hall-arena-1986-10-19,808724,,31773,,,1,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
4,,"[326, 364]",35,[],1986-10-19,1986-10-20,Oct 19-20,bob-seger-the-silver-hartford-civic-center-1986-10-19,414142,,25937,,,1,"[16.0, 14.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
5,,"[345, 358]",102,[],1986-10-07,1986-10-11,Oct 7-11,uza-minnelli-front-row-theater-1986-10-07,342327,,13085,,,,"[27.75, 25.75]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
6,,[336],870,[],1986-10-18,1986-10-18,Oct 18,stevie-wonder-olympic-saddledome-calgary-canada-1986-10-18,306835,383544,17851,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
7,,"[124, 347]",871,[],1986-10-16,1986-10-19,Oct 16-19,willie-nelson-family-front-row-theatre-1986-10-16,305687,,12351,,,,[24.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
8,,"[37, 183, 10]",258,[],1986-10-05,1986-10-05,Oct 5,kenny-rogers-nassau-veterans-memorial-coliseum-1986-10-05,258627,,14369,,,,"[18.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
9,,[336],77,[],1986-10-15,1986-10-15,Oct 15,stevie-wonder-winnipeg-arena-1986-10-15,250920,313650,15703,,,,"[20.0, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
10,,"[37, 183, 10]",178,[],1986-10-04,1986-10-04,Oct 4,kenny-rogers-meadowlands-arena-1986-10-04,245383,,14564,,,,"[18.5, 17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
11,,"[37, 355, 10]",63,[],1986-10-07,1986-10-07,Oct 7,kenny-rogers-joe-louis-arena-1986-10-07,239887,,13256,,,,"[18.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
12,,[276],872,[],1986-10-18,1986-10-18,Oct 18,neil-young-rosemont-horizon-rosemont-il-1986-10-18,234549,,13449,,,,"[17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
13,,[336],66,[],1986-10-10,1986-10-10,Oct 10,stevie-wonder-maple-leaf-gardens-1986-10-10,233075,291344,12840,,,,"[25.0, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
14,,"[37, 355, 10]",306,[],1986-10-09,1986-10-09,Oct 9,kenny-rogers-montreal-forum-montreal-canada-1986-10-09,220867,276084,12471,,,,"[23.5, 19.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
15,,"[362, 361]",307,[],1986-10-18,1986-10-18,Oct 18,journey-buffalo-memorial-auditorium-1986-10-18,218695,,13254,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
16,,"[353, 8]",178,[],1986-10-18,1986-10-18,Oct 18,the-moody-blues-meadowlands-arena-1986-10-18,196085,,12345,,,,"[17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
17,,"[346, 368, 350, 352, 360]",308,[],1986-10-18,1986-10-18,Oct 18,the-monkees-the-omni-atlanta-gap-herman’s-hermits-1986-10-18,179900,,11609,,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
18,,"[37, 10]",309,[],1986-10-12,1986-10-12,Oct 12,kenny-rogers-utica-memorial-auditorium-1986-10-12,178137,,9629,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
19,,"[322, 289]",19,[],1986-10-18,1986-10-18,Oct 18,38-special-mid-south-coliseum-1986-10-18,166910,,11511,,,1,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
20,,"[322, 289]",310,[],1986-10-12,1986-10-12,Oct 12,38-special-met-center-1986-10-12,166640,,11849,,,,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
21,,[369],294,[],1986-10-07,1986-10-07,Oct 7,james-taylor-pacific-amphitheater-1986-10-07,166250,,11225,,,,"[19.25, 14.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
22,,"[322, 289]",69,[],1986-10-01,1986-10-01,Oct 1,38-special-omaha-civic-auditorium-1986-10-01,160458,,12000,,,1,"[14.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
23,,[363],311,[],1986-10-12,1986-10-14,Oct 12-14,elvis-costello-rivera-chicago-in-1986-10-12,148248,,7500,,,1,"[20.0, 18.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
24,,"[26, 359]",873,[],1986-10-17,1986-10-18,Oct 17-18,oak-ridge-boys-in-the-country-lanierland-cumming-1986-10-17,145781,,11483,,,,[13.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
25,,"[322, 289]",269,[],1986-10-17,1986-10-17,Oct 17,38-special-nashville-municipal-auditorium-1986-10-17,143550,,9900,,,1,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
26,,"[326, 364]",161,[],1986-10-15,1986-10-15,Oct 15,bob-seger-the-silver-rochester-community-war-memorial-1986-10-15,142400,,8900,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
27,,"[363, 357]",313,[],1986-10-16,1986-10-18,Oct 16-18,elvis-costello-the-orpheum-theatre-1986-10-16,142308,,8301,,,1,"[17.5, 15.75]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
28,,"[326, 366]",314,[],1986-10-16,1986-10-16,Oct 16,bob-seger-the-silver-onondaga-county-war-memorial-1986-10-16,141677,,8331,,,1,[17.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
29,,"[322, 354]",874,[],1986-10-10,1986-10-10,Oct 10,38-special-five-seasons-center-1986-10-10,141578,,10000,,,1,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
30,,"[14, 365]",875,[],1986-10-18,1986-10-18,Oct 18,alabama-in-the-country-calhoun-calhoun-1986-10-18,139685,,9204,,,1,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
31,,"[37, 10]",161,[],1986-10-10,1986-10-10,Oct 10,kenny-rogers-rochester-community-war-memorial-1986-10-10,137229,,8612,,,,"[16.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
32,,[68],317,[],1986-10-11,1986-10-11,Oct 11,cyndi-lauper-neal-s-blaisdell-center-1986-10-11,135927,,8238,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
33,,"[367, 351, 344]",318,[],1986-10-11,1986-10-11,Oct 11,barbara-mandrell-niagara-falls-international-convention-center-1986-10-11,135270,,7852,,,,"[17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
34,,"[367, 351]",298,[],1986-10-10,1986-10-10,Oct 10,barbara-mandrell-copps-coliseum-1986-10-10,132553,165692,8437,,,,[19.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
35,,"[37, 10]",319,[],1986-10-01,1986-10-01,Oct 1,kenny-rogers-olympic-center-1986-10-01,130843,,8206,,,,"[16.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
36,,"[346, 368, 350, 352]",320,[],1986-10-12,1986-10-12,Oct 12,the-monkees-norfolk-scope-cultural-&-convention-center-1986-10-12,130838,,7900,,,,"[20.0, 18.0, 16.0, 14.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/11/BB-1986-11-01.pdf
