artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['WHITESNAKE UTC', 'GREAT WHITE']",['March 13'],188176.0,,1761.0,,,1.0,['Mid-South Concerts'],['16'],"['Arena-Roundhouse', 'Univ. of Tennessee, Chattanooga', 'Chattanooga, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['INXS.', 'PALL.']",['March 3'],182893.0,,10451.0,,,,['Concert Promotions/Southern'],['17.50'],"['Arena, The Omni', 'Atlanta, Ga,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['WHITESNAKE', 'GREAT WHITE']",['March 12'],180048.0,,11253.0,,,,"['Mid-South Concerts', '15,224']",['16'],"['Thompson-Boling Assembly', 'Center & Arena', 'Univ. of Tennessee, Knoxville', 'Knoxville, Tenn,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['JOHN COUGAR MELLENCAMP'],"['Feb, 13', '317']",167651.0,,10115.0,,,1.0,['Jam Prods.'],[],"['Arena, Omaha Civic Auditorium', 'Omaha, Neb.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['INXS', 'PLL.']",['March 13'],167574.0,,10334.0,,,1.0,['Contemporary Prods.'],['16.50'],"['The Kiel', 'St. Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['YES'],['March 2'],165261.0,,11161.0,,,,"['Avalon Attractions', '13,506.']","['18.50,']","['The Forum', 'Inglewood, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['JOHN COUGAR MELLENCAMP'],['Feb. 19'],164688.0,,10293.0,,,1.0,['Contemporary Presentations'],['16'],"['Arena, Lloyd Noble Center', 'Univ. of Oklahoma', 'Norman, Okla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['RANDY TRAVIS', 'EXILE']",['March 11'],163821.0,,12168.0,,,1.0,['Special Moments Promotions'],['34.50'],"['Greenville Memorial Auditorium =', 'Greenville, S.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['WHITESNAKE', 'GREAT WHITE']",['March 9'],161696.0,,10106.0,,,,['Mid-South Concerts'],[],"['Von Braun Civic Center', 'Huntsville, Ala. sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['INXS VIC', 'PLL.']",['March'],,,,,,1.0,"['9,659 Chicago Jam Concerts']",['16.50'],"['Pavillion', 'Univer. of tllinois, Chicago', 'Chicago, Ill']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['WHITESNAKE', 'GREAT WHITE']",['March 8'],158400.0,,9900.0,,,1.0,['Mid-South Concerts'],['16'],"['Nashville Municipal Auditorium', 'Nashville, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['ANNE MURRAY'],['Feb. 18-20'],158215.0,,7242.0,,,1.0,['in-house'],['24.25/19.75/14.75'],"['Riverside Theatre', 'Millwaukee, Wis.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['WHITESNAKE', 'GREAT WHITE']",['March 6'],148962.0,,9028.0,,,,"['Cellar Door Prods.', '12,456']",['16.50'],"['Carolina Coliseum', 'Univ. of South Carolina', 'Columbia, S.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['YES'],['March 13'],142397.0,,7895.0,,,,"['Fey Concert Co.', '13,000']",['18.15/17.05'],"['MeNichols Arena', 'Denver, Colo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['RANDY TRAVIS/CONWAY TWITTY |'],['March 12'],141405.0,,8570.0,,,,"['Special Moments Promotions', '10,168 Jayson Promotions']",['16.50'],"['Pensacola Civic Center', 'Pensacola, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['WHITESNAKE', 'GREAT WHITE']",['March 2'],135036.0,,8184.0,,,,"['Cellar Door Prods.', '10,400']",['16.50'],"['Greensboro Coliseum Complex', 'Greensboro, N.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['STING'],['March 12'],127138.0,,7626.0,,,,"['Beaver Prods,', '8,500']",['17.50'],"['Senator Nat G. Kiefer UNO', 'Lakefront Arena', 'Univ. of New Orleans', 'New Orleans, La.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['JOHN COUGAR MELLENCAMP'],['March 8'],124426.0,,7592.0,,,,"['Sunshine Promotions', '12,169']",[],"['Stokley Athletic Center', 'Univer. of Tennessee, Knoxville', 'Knoxville, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['DAVID LEE ROTH', 'FASTER PUSSYCAT.']",['March 13'],115814.0,,7019.0,,,1.0,['Cellar Door Prods.'],['16.50'],"['Kellogg Center Arena', 'Battle Creek, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['ANNE MURRAY'],['Feb. 21-22'],109091.0,,7082.0,,,1.0,['in-house'],"['35/28/815,']","['Ordway Music Theatre', 'St. Paul, Minn']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['HANK WILLIAMS JR. & THE BAMA |', 'BAND', 'KEITH WHITLEY']",['March 11'],102129.0,,6795.0,,,1.0,['Richard Mischell Prods.'],['15.50'],"['Ohio Center', 'Columbus, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['INXS', 'PL.']",['March 10'],99435.0,,6629.0,,,,"['Sunshine Promotions', '6,850']",['15'],"['Louisville Gardens', 'Louisville, ky.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['DIO FEATURING RONNIE JAMES  |', 'DIO', 'MEGADETH']",['March 4'],99376.0,,6499.0,,,,"['Evening Star Prods.', '9,344']",['16.50/15.50/14.50'],"['Compton Terrace', 'Phoenix, Ariz.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['HANK WILLIAMS JR. & THE BAMA |', 'BAND', 'KEITH WHITLEY']",['March 10'],85653.0,,5750.0,,,1.0,['Richard Misckell Prods.'],['15.50'],"['Hara Arena', 'Dayton, Ohio']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['KISS', 'ANTHRAX']",['March 9'],85066.0,,5641.0,,,,"['Concert Prods, International', '7,500 Donald K. Donald Prods']",['20.50/19.50'],"['Olympic Saddledome', 'Calgary, Alberta', 'Perryscope Concert Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['SAND} PATTI'],['March 10'],83568.0,,8002.0,,,1.0,['Mid-South Concerts'],['11.50/10.50/9.50'],"['Barton Coliseum', 'Arkansas State Fairgrounds', 'Little Rock, Ark. L']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
"['KISS', 'ANTHRAX']",['March 8'],79656.0,,5057.0,,,,"['Concert Prods. international', '7,500 Donald K. Donald Prods.']",['20.50/19.50'],"['Coliseum, Edmonton Northlands', 'Edmonton, Alberta.', 'Perryscope Concert Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
['YES'],['March 4'],77814.0,,4526.0,,,1.0,['Paciticoncerts'],['22/19/14'],"['Santa Barbara County Bow!', 'Santa Barbara, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/03/BB-1988-03-26.pdf
