weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,[1089],959,[],1991-10-29,1991-11-02,Oct 29-Nov 2,dire-stratts-sydney-entertainment-centre-1991-10-29,1358847,,45573,,,,[4160.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
2,,[369],960,[],,,,james-taylor-the-paramount-new-york--+-None,,,,,,1,"[35.0, 825.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
3,,[779],569,[],1991-11-02,1991-11-03,Nov 2-3,wetallica-palace-1991-11-02,749723,,33221,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
4,,"[1088, 1090, 1062]",794,[],,,,luther-vanoross-los-angeles-memorial-sports-arena-None,738760,,30870,,,,[27.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
5,,"[1091, 1043]",961,[],1991-10-15,1991-10-16,Oct 15-16,wan-halen-spectrum-philadelphia-sellout-iz-=-1991-10-15,,,,,,,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
6,,"[631, 1043, 653]",178,[],1991-10-24,1991-10-25,Oct 24-25,van-halen-meadowlands-arena-1991-10-24,,,,,,,"[30.0, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
7,,"[1086, 1087]",31,[],1991-11-01,1991-11-03,Nov 1-3,natalie-cole-radio-city-musi¢-hall-1991-11-01,552373,,15528,,,1,"[37.5, 32.5, 27.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
8,,[616],796,[],1991-10-22,1991-10-23,Oct 22-23,roo-stewart-cynthia-woods-mitchelt-pavilion-1991-10-22,,,,,,1,"[45.0, 30.0, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
9,,"[631, 1043]",258,[],1991-10-27,1991-10-04,Oct 27 4,van-halen-nassau-veterans-memorial-coliseum-1991-10-27,356978,,15673,,,1,"[30.0, 822.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
10,,[616],507,[],1991-11-01,1991-11-01,Nov 1,roo-stewart-thompson-boling-assembly-center-&-arena-1991-11-01,349930,,16711,,,1,"[30.0, 822.5, 820.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1991/11/BB-1991-11-16.pdf
