artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['GRATEFUL DEAD'],['July 2'],157465.0,,11510.0,,,,"['Monarch Entertainment Bureau', '17,580']","['14.75/13.75,']",['Pittsburgh Civic Arena'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['AMY GRANT', 'PHILIP BAILEY']",['July 9-10'],153021.0,,10531.0,,,1.0,"['Nederlander Organization', '12,374']",['15/14'],"['Greek Theatre', 'Los Angeles']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['BRYAN ADAMS', 'KIM MITCHELL']",['July 11'],152867.0,,10000.0,,,1.0,['Sunshine Promotions'],['13.50'],['Fort Wayne (Ind.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['BRYAN ADAMS', 'KIM MITCHELL']",['July 10'],148702.0,,11015.0,,,,"['Sunshine Promotions', '13,000']",['13.50'],"['Market Square Arena', 'Indianapolis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['GRATEFUL DEAD'],['June 24'],143900.0,,11451.0,,,,"['Monarch Entertainment Bureau', '16,000']",['15/10'],"['Riverband Music Theater', 'Cincinnati']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['AMY GRANT', 'PHILLIP BAILEY']",['July 1'],136917.0,,9000.0,,,1.0,['Feyline Presents'],"['15.95/14.95/', '13.50']","['Red Rocks Amphitheatre', 'Oenver']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['CROSBY, STILLS & NASH', 'THE BAND']",['July 10'],136763.0,,9000.0,,,1.0,['Feyline Presents'],['15.95/14.95'],"['Red Rocks Amphitheatre', 'Denver']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['ROBERT PLANT'],['July 5'],127080.0,,8472.0,,,,"['Sunshine Promotions', '13,000']",['15'],"['Market Square Arena', 'Indianapolis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['RICK SPRINGFIELD LSU'],['July 6'],123989.0,,8551.0,,,1.0,['Beaver Prods.'],['14.50'],"['Assembly Center', '""TIL TUESDAY Baton Rouge, La.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['TOM PETTY & THE', 'HEARTBREAKERS', 'LONE JUSTICE']","['July 12', '4']",122514.0,,9218.0,,,1.0,['Gulf Artists Prods.'],[],"['Sun Dome', 'Tampa, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['BRYAN ADAMS', 'KIM MITCHELL']",['July 9'],121500.0,,9000.0,,,1.0,['Sunshine Promotions'],['13.50'],"['Mesker Music Theater', 'Evansville, Ind.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['BRYAN ADAMS', 'KIM MITCHELL']",['July 5'],119164.0,,8827.0,,,1.0,['Beaver Prods.'],['13.50'],"['Veterans Auditorium', 'Des Moines']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['REO SPEEDWAGON', 'CHEAP TRICK']",['July 6'],118703.0,,8990.0,,,1.0,['Sunshine Promotions'],['13.50/12.50'],"['Freedom Hall', 'Johnson City, Tenn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['DAN FOGELBERG'],['July 14'],118512.0,,7704.0,,,,"['Avalon Attractions:', '15,000']",['17.50/12.50'],"['Irvine Meadows Amphitheatre', 'Laguna Hills, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['ERIC CLAPTON', 'GRAHAM PARKER & THE SHOT']",['July 9'],117908.0,,9183.0,,,,"['Feyline Presents', '16,008']",['15.50/11.50'],"['Sandstone Amphitheatre', 'Bonner Springs, Kan,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['RICK SPRINGFIELD', 'TIL TUESDAY']",['July 8'],111412.0,,7958.0,,,1.0,['Beaver Prods.'],['14.50'],"['Monroe (La,) Civic Center']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['ERIC CLAPTON'],['July 6'],111197.0,,8283.0,,,,"['Sunshine Promotion', '8,700']",['13.50/12.50'],"['Indianapolis Sports & Music', 'Center']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['LUTHER VANDROSS', 'CHERYL LYNN']",['July 13'],104302.0,,5527.0,,,,"['Bill Graham Presents', '5,700']","['20/17.50/15,']",['San Francisco Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['JIMMY BUFFETT & THE CORAL', 'REEFER BAND']",['June 21'],100816.0,,6351.0,,,1.0,['Alex Cooley Prods.'],['18.50/16.50/13.50'],"['Chastain Park', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['ALABAMA'],['July 3'],99169.0,,30360.0,,,,['Dale Morris & Associates'],['7.50'],"['Comiskey Park', 'Chicago']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['NEW YORK FRESH FESTIVAL MECCA'],['June 26'],94105.0,,,,,,['Pace Concerts/CW & Associates'],[],"['Arena', 'Milwaukee a sellout']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['TOM PETTY & THE', 'HEARTBREAKERS', 'RANK & FILE']",['June 28'],93510.0,,7192.0,,,,"['Contemporary Presentations', '10,000']",['14.50/13.50'],['Omaha Civic Auditorium'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
['NEW YORK FRESH FESTIVAL'],['June 30'],90414.0,,8692.0,,,,"['Pace Concerts/CW & Associates/', '11,000 Hank LaConte']",['12/8.50'],"['Public Hall', 'Cleveland']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['LUTHER VANDROSS', 'CHERYL LYNN']",['July 11'],86325.0,,4503.0,,,,"['Bill Graham Presents', '5,700']",['20/17.50/15'],['San Francisco Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['OAK RIDGE BOYS', 'MARK GRAY']",['June 30'],86253.0,,5559.0,,,,"['In-House', '5,724']",['16.75'],['Westbury (N.Y.) Music Fair'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['AL JARREAU', 'DAVID SANBORN']",['July 5.'],82558.0,,6123.0,,,,"['Sunshine Promotions', '7,400']",['13.50/12.50'],"['Indianapolis Sports & Music', 'Center']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
"['AMY GRANT', 'PHILIP BAILEY']",['July 4'],76090.0,,6123.0,,,,"['Sunshine Promotions', '20,000']","['13.50/12.50/', '11.50']","['Compton Terrace', 'Phoentx']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/07/BB-1985-07-27.pdf
