weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,"[338, 653]",178,[],1989-08-04,1989-08-07,Aug 4-7,elton-john-meadowlands-arena-1989-08-04,1491547,,59992,,,1,[25.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
2,,[821],933,[],1989-08-11,1989-08-11,Aug 11,the-who-busch-stadium-1989-08-11,1040873,,47181,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
3,,[36],674,[],1989-08-04,1989-08-06,Aug 4-6,grateful-dead-grandstand-1989-08-04,844072,,42000,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
4,,[187],586,[],1989-07-19,1989-07-22,July 19-22,diana-ross-universal-amphitheatre-1989-07-19,667260,,24531,,,1,"[30.0, 20.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
5,,"[847, 726]",675,[],1989-08-04,1989-08-04,Aug 4,bon-j-wt-alpine-valley-music-theatre-1989-08-04,579956,,30353,,,,"[25.5, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
6,,"[858, 555]",472,[],1989-08-12,1989-08-13,Aug 12-13,ringo-starr-his-all-starr-band-jones-beach-theatre-1989-08-12,508750,,20350,,,1,[25.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
7,,[24],676,[],1989-07-31,1989-07-31,July 31,rod-stewart-hollywood-bow!-hollywood-1989-07-31,439890,,17959,,,1,"[30.0, 25.0, 22.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
8,,[338],637,[],1989-08-11,1989-08-11,Aug 11,elton-john-starplex-amphitheatre-1989-08-11,395755,,20053,,,1,"[25.0, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
9,,"[24, 860]",178,[],1989-08-11,1989-08-11,Aug 11,rod-stewart-meadowlands-arena-1989-08-11,386000,,19300,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
10,,"[423, 854]",586,[],1989-08-08,1989-08-10,Aug 8-10,randy-travis-universal-amphitheatre-1989-08-08,376457,,15262,,,,"[25.0, 21.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
11,,"[289, 726]",310,[],1989-08-01,1989-08-01,Aug 1,bon-jovi-met-center-1989-08-01,301643,,17325,,,1,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
12,,"[852, 861]",493,[],1989-08-03,1989-08-03,Aug 3,anderson-bruford-spectrum-philadetphia-1989-08-03,280237,,16777,,,1,"[17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
13,,[850],181,[],1989-08-03,1989-08-04,Aug 3-4,gipsy-kings-greek-theatre-1989-08-03,268126,,12374,,,1,"[24.0, 20.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
14,,[24],934,[],1989-08-08,1989-08-08,Aug 8,rod-stewart-seashore-performing-arts-center-1989-08-08,257459,,12714,,,,"[21.0, 20.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
15,,[516],678,[],1989-07-28,1989-07-29,July 28-29,peter-paul-mary-wolf-trap-farm-park-1989-07-28,237191,,14179,,,1,"[20.0, 13.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
16,,"[423, 742, 864]",679,[],1989-08-12,1989-08-12,Aug 12,randy-travis-grandstand-california-state-fair-1989-08-12,236487,,18414,,,,"[16.0, 13.0, 10.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
17,,[848],678,[],1989-07-17,1989-07-18,July 17-18,julie-anorews-wolf-trap-farm-park-1989-07-17,219512,,9831,,,,"[25.0, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
18,,"[761, 856]",587,[],1989-08-08,1989-08-08,Aug 8,new-kids-on-the-block-mann-music-center-1989-08-08,208963,,12999,,,1,"[22.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
19,,"[849, 726]",680,[],1989-07-31,1989-07-31,July 31,bok-jovi-arena-gmaha-civic-auditorium-1989-07-31,206376,,12000,,,1,"[19.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
20,,"[866, 761, 856]",935,['152'],1989-08-10,1989-08-10,Aug 10,tiffany-seashore-performing-arts-center-1989-08-10,202831,,11114,,,,"[19.0, 18.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
21,,"[852, 861]",472,[],1989-08-10,1989-08-10,Aug 10,anderson-bruford-jones-beach-theatre-1989-08-10,202000,,10100,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
22,,"[482, 479]",682,[],1989-08-04,1989-08-05,Aug 4-5,bb-king-regal-theatre-1989-08-04,188659,,8848,,,,[24.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
23,,"[79, 846]",472,[],1989-08-11,1989-08-11,Aug 11,bangles-jones-beach-theatre-1989-08-11,179440,,8972,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
24,,"[859, 855]",181,[],1989-07-29,1989-07-30,July 29-30,hiroshima-greek-theatre-1989-07-29,177384,,8874,,,,"[21.5, 20.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
25,,[845],55,[],1989-08-08,1989-08-10,Aug 8-10,joe-jackson-beacon-theatre-1989-08-08,174330,,7788,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
26,,"[289, 726]",683,[],1989-08-02,1989-08-02,Aug 2,bon-jovi-arena-five-seasons-center-1989-08-02,170110,,10000,,,1,"[19.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
27,,[863],684,[],1989-07-23,1989-07-23,July 23,boston-pops-wolf-trap-farm-duly-park-1989-07-23,147034,,7101,,,1,"[30.0, 25.0, 20.0, 14.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
28,,"[26, 853]",678,[],1989-08-05,1989-08-05,Aug 5,oak-ridge-boys-wolf-trap-farm-park-1989-08-05,143000,,7018,,,1,"[25.0, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
29,,"[342, 865, 867]",685,[],1989-08-05,1989-08-05,Aug 5,ozzy-osbourne-arco-arena-1989-08-05,136417,,7117,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
30,,[862],24,[],1989-08-05,1989-08-05,Aug 5,pat-metheny-group-greek-theatre-1989-08-05,130961,,6446,,,,"[22.5, 19.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
31,,"[857, 851]",678,[],1989-07-20,1989-07-20,July 20,chet-atkins-wolf-trap-farm-park-1989-07-20,126972,,7089,,,1,"[25.0, 20.0, 18.0, 13.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/08/BB-1989-08-26.pdf
