artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['GEORGE BENSON', 'ROBERTA FLACK']","['May 30-', 'June']",439800.0,,16011.0,,,,"['Radio City Music Hall Productions', '17,538']",['30/25/20'],"['Radio City Music Halt', 'New York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['MADONNA', 'BEASTIE BOYS']",['June 6-7'],294050.0,,17538.0,,,3.0,['Radio City Music Hall Productions'],['17.50/15.50'],"['Radio City Music Hail', 'New York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['MADONNA', 'BEASTIE BOYS']",['May 29'],237047.0,,15511.0,,,1.0,['Stephen Star/The Concert Co.'],['15.50/13.50'],"['The Spectrum', 'Philadelphia']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['ALABAMA'],['June 2'],226530.0,,,,,,"['Feyline Presents', '16,000']",['15'],"['Sandstone', 'Bonner Springs, Kan.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['MADONNA', 'BEASTIE BOYS']",['June 3'],153856.0,,10190.0,,,1.0,['Cross Country Concerts'],['15.50/13.50'],['New Haven (Conn.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['ALABAMA', 'BILL MEDLEY']",['May 31'],141927.0,,8009.0,,,,"['Elks Helladorado', '10,000']",['25/17.50/15.50'],"['Thomas & Mack Center', 'Las Vegas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['PATTI LABELLE', 'CON FUNK SHUN']",['7'],113026.0,,6187.0,,,1.0,['Nederlander'],['20/18/12.50'],"['Greek Theatre dune', 'Los Angeles']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['ANNE MURRAY'],['June 2'],94846.0,,5685.0,,,,"['Alex Cooley/Southern Promotions', '6,351']",['18.50/16.50/13.50'],"['Chastain Park', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['FABIAN', 'BO DIDDLEY', 'SHIRELLES', 'PLATTERS', 'LOU CHRISTIE', 'LESLIE GORE', 'DRIFTERS']",['May 17'],86212.0,,5612.0,,,1.0,['In-House'],['16/14.50'],"['Universal City (Calif.)', 'Amphitheater']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['FRESH FEST TWO'],"['June 9', '12,385']",84865.0,,,,,,['Pace Concerts'],[],"['Carolina Coliseum', 'Columbia, S.C. gl']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['KENNY LOGGINS', 'MARK']",['June'],,,,,,,"['5,892 Sunshine Promotions', '7,308']",['13.50'],"['Market Square Arena', 'McCOLLUM Indianapotis.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['HAPPY TOGETHER TOUR'],['May 31'],77975.0,,6351.0,,,1.0,['Concert Promotions/Southern'],['15/12.50/10'],"['Chastain Park', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['PLANETARY INVASION TOUR'],['May 25'],77059.0,,4884.0,,,,"['Radio City Music Hall Productions', '5,846']",['20/17.50'],"['Radio City Music Hall', 'New York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['SPYRO GYRA', 'CRUSADERS']",['June 1'],76808.0,,5381.0,,,1.0,['Mark Johnson/City of Atlanta'],['18.75/16.75'],"['Chastain Park', 'Atlanta', 'Festival']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['LUTHER VANDROSS', 'CHERYL LYNN', 'READY FOR THE WORLD']",['May 31'],76640.0,,6230.0,,,,"['Fantasma Prods./Stage Right Prods.', '7,000']",['13.50'],['Jacksonville (Fla.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['FABIAN', 'BO DIDDLEY', 'OTHERS']",['May 19'],68996.0,,5872.0,,,,"['FAQ Productions Artists Consultants', '7,300']",['11.75'],"['Circle Star Theater', 'San Carlos, Cali']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['LUTHER VANDROSS', 'CHERYL LYNN', 'READY FOR THE WORLD']",['2'],64733.0,,5491.0,,,,"['Fantasma Prods./Stage Right Prods.', '10,000']",['13.50'],['Lakeland (Fla.) Civic Center dune'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['ANNIE MURRAY'],['June 1'],60390.0,,4578.0,,,,"['Fantasma Prods.', '6,000']",['15'],['Jacksonville (Fla.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['HAPPY TOGETHER TOUR'],['June 2'],51514.0,,3368.0,,,,"['Cellar Door Prods.', '4,086']",['32/13'],"['Sunrise Theater', 'Fort Lauderdale, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['HAPPY TOGETHER TOUR'],['June'],,,,,,,"['4,509 Barry Mendelson', '6,000']",['13/10/9'],"['Audobon Zoo', 'New Orleans']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['LUTHER VANDROSS'],['June 7'],49028.0,,3001.0,,,,"['Evening Star Prods.', '7,065']",['18/516'],"['The Aladdin', 'Las Vegas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['HAPPY TOGETHER TOUR'],['May 30'],45725.0,,3658.0,,,,"['Mid-South Concerts', '5,000']",['12.50'],"['Mud Island', 'Memphis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['JIMMY STURR BAND', 'MYRON FLOREN']",['June 2'],43335.0,,4815.0,,,,"['In-House', 'S1/89/87 5,000']",[],"['Garden State Arts Center', 'Holmdel, NJ.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['PETRA', 'RANDY STONEHILL']",['May 25'],39284.0,,5317.0,,,,"['Petrafied Prods.', '10,250']",['10.50/48.50'],"['Market Square Arena', 'Indianapolis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['PETRA', 'RANDY STONEHILL']",['May 24'],38313.0,,4649.0,,,,"['Petrafied Prods,', '10,532']",['10.50/8.50'],"['Kiel Auditorium', 'St. Louis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['SANTANA'],['June'],,,,,,,"['2,635 Chesapeake Concerts', '3,985']",['1375'],"['Fox Theatre', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
"['STEVIE RAY VAUGHAN &', 'DOUBLE TROUBLE', 'FLASH KAHAN']",['June 8'],35815.0,,2653.0,,,,"['Brass Ring Prods,', '3,354']",['13.50'],"['Welsh Auditorium', 'Grand Rapids, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
['HAPPY TOGETHER TOUR'],['June 3'],32012.0,,2170.0,,,,"['In-House', '2,182']","['15.75/14.75/', '13.75']","['Ruth Eckard Hall', 'Clearwater, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-22.pdf
