artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['PHIL COLLINS & HIS HOT TUB', 'CLUB']",['May 22'],187147.0,,12074.0,,,1.0,['Pro Motion Concerts'],['15.50'],['Greensboro (N.C.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TRIUMPH', 'MOUNTAIN']",['May 25'],161904.0,,12167.0,,,,"['In-House', '20,000']",['17.50/11'],"['Alpine Valley Music Theater', 'East Troy, Wis.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['BRYAN ADAMS', 'SURVIVOR']",['June 11'],156262.0,,11575.0,,,1.0,['Beaver Prods.'],['13.50'],"['Birmingham (Ala.) Jefferson', 'Civic Center']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TRIUMPH', 'ACCEPT']",['May 10'],151653.0,,13489.0,,,,"['Monarch Entertainment Bureau/', '15,928 WNEW-FM/St. Pauli Girl Concert']",['13.50/12.50'],"['Meadowlands Arena', 'East Rutherford, NJ.', 'Series']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TEARS FOR FEARS.', 'IDLE EYES']",['May 29-Jun1'],146384.0,182980.0,10400.0,,,4.0,['Concert Prods. International'],['17.50'],"['Massey Hall', 'Toronto']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['REO SPEEDWAGON', 'CHEAP TRICK']",['May 22'],125060.0,,9267.0,,,,"['Sunshine Promotions', '16,000']",['15.50/12.50'],"['Rwertront Coliseum', 'Cincinnati']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TRIUMPH', 'MOUNTAIN']",['May 24'],116449.0,,9887.0,,,,"['Sunshine Promotions', '10,275']",['12.50/11.50'],"['Market Square Arena', 'Indianapolis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['WILLIE NELSON'],['May 17'],110863.0,,6351.0,,,1.0,['Alex Cooley Prods.'],['20/18.50/14.50'],"['Chastain Park', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['IRON MAIDEN', 'ACCEPT']",['May 27'],108989.0,,8686.0,,,,"['Monarch Entertainment Bureau/', '10,200 MTV']",['13.50/12.50'],['Rochester (N.Y.) War Memorial'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['IRON MAIDEN', 'ACCEPT']",['May 31'],102935.0,,5000.0,,,,"['Cross Country Concerts', '7,590']",['13.50/11.50'],['New Haven (Conn.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['PAUL ANKA'],['May 31'],101136.0,,6187.0,,,1.0,['Nederlander'],['17.50/16/10'],"['Greek Theatre', 'Los Angeles.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['IRON MAIDEN', 'ACCEPT']",['June 2'],100456.0,,8212.0,,,,"['Frank J. Russo', '9,826']",['12.50/11.50'],['Providence (R.l.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['WILLIE NELSON'],['May 19'],99480.0,,6633.0,,,,"['Alex Cooley Prods.', '10,174']",['15/13.50'],['Pensacola (Fla.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['STEVE LAWRENCE & EYDIE', 'GORME']",['May 25-26'],97597.0,,6800.0,,,2.0,['In-House'],['16'],"['Holiday Star Theater', 'Merrillville, Ind.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TEARS FOR FEARS', 'IDLE EYES']",['June 3'],97587.0,,7250.0,,,,['Concert Prods. International/Donald'],"['(121,984', '16.50']","['Ottawa (Ont.) Civic Center', 'sellout K,', 'Clef']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['JOAN ARMATRADING'],['May 25-26'],92538.0,,6382.0,,,2.0,['BGP'],['14.50'],"['Berkeley (Calif.)', 'Community Theater']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['HOWARD JONES', 'ANIMOTION']",['June 1'],90583.0,,61777.0,,,1.0,['Nederlander'],['16.50/15/10'],"['Greek Theatre', 'Los Angeles']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['BRYAN ADAMS', 'SURVIVOR']",['May 23'],84375.0,,6659.0,,,,"['Beach Club Concerts', '12,352']",['13.50'],"['Carolina Coliseum', 'Columbia, $.C.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['CHUCK MANGIONE'],['May 25'],65425.0,,4127.0,,,,"['Alex Cooley Prods.', '6,351']",['17.50/15/12.50'],"['Chastain Park', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['HANK WILLIAMS JR.', 'LACY J. DALTON']",['May 27'],59004.0,,3576.0,,,1.0,['Maxxima Prods.'],['16.50'],"['Manatee Civic Center', 'Palmetto, Fla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['IRON MAIDEN', 'ACCEPT']",['May 23'],55900.0,,4866.0,,,,"['Larry Vaughn Presents', '9,500']",['12.50'],"['Cumberland County Civic Center', 'Portland, Me.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['VAN MORRISON'],['May 18'],50154.0,,3395.0,,,1.0,"['Monarch Entertainment Bureau/St,']",['15.50/14.50'],"['Capitol Theatre', 'Passaic, NJ.', 'Girl Concert Series']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['IRON MAIDEN', 'ACCEPT']",['May 29'],47120.0,,3654.0,,,,"['Crass Country Concerts', '5,000']",['13.50/12.50'],['Springfield (Mass.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['EARL KLUGH'],['May 29-30'],42378.0,,2856.0,,,,"['Bill Graham Presents', '2,181']",['15/13.0'],"['Warfield Theater', 'San Francisco']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
['FRANKIE GOES TOHOLLYWOOD'],"['May 26 87,221 2,707']",,,,,,,"['Prods.', '3,985']",['13.75'],"['Fox Theater', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['VAN MORRISON', 'MOSE ALLISON']",['May 28'],32278.0,,2181.0,,,1.0,['Bill Graham Presents'],['15/13.50'],"['Warfield Theater', 'San Francisco']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TEARS FOR FEARS', 'IDLE EYES']",['May 25'],30254.0,37818.0,2300.0,,,1.0,['Concert Prads. International/Donald'],['16.50'],"['Alumni Hall', 'London, Ont.', 'Donald/Don Jones']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TEARS FOR FEARS', 'IDLE EYES']",['May 27'],29158.0,36448.0,2181.0,,,1.0,['Concert Prods. International/Donald'],['16.50'],"['Hamilton (Ont.) Place', 'Donald']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
"['TEARS FOR FEARS.', 'IDLE EYES']",['May 26'],26071.0,32589.0,1900.0,,,1.0,['Concert Prods. International/ Donald'],['16.50'],"['Center In The Square', 'Kitchener, Ont.', 'Donald.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/06/BB-1985-06-15.pdf
