artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['GEORGE STRAIT', 'RONNA REEVES.', 'CLAY BLAKER BAND']",['Jan. 25.'],36936.0,,3618.0,,,1.0,"['C&M Prods,']",['12/10'],"['Civic Center', 'Muskogee, Okla.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
['DAVID COPPERFIELD'],['Jan. 22'],35540.0,,2575.0,4000.0,,,['Concert Showcase of Florida'],['15.50'],"['Tupperware', 'Orlando, Fla,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['UTFO & THE REAL ROXANNE', 'STRAFFE']",['Jan. 25'],31685.0,,2437.0,3000.0,,,['In-House'],['13'],"['Roseland Ballroom', 'New York']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['GEORGE STRAIT', 'RONNA REEVES', 'CLAY BLAKER BAND']","['Jan, 26']",31120.0,,3057.0,,,1.0,['C&M Prods.'],['12/10'],"['Maude Cobb Civic Center', 'Longview, Tex.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
['OINGO BOINGO'],['Jan. 26'],25782.0,,2100.0,,,1.0,['Fahn & Silva Presents'],['12.50/11.50'],"['Gym', 'University of California at', 'San Diego']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['RONNIE LAWS', 'CHAMPAIGN', 'LE VERT']",['Jan. 26'],25367.0,,2223.0,3196.0,,,['In-House'],"['1175,']","['Front Row Theater', 'Cleveland']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['RONNIE LAWS:', 'ROYCE LYTEL', 'JOHN AYD :']",['Jan. 26'],21289.0,,1577.0,,,1.0,['Brass Ring Prods.'],['13.50'],"['Music Theater', 'Royal Oak, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['WASP', 'METALLICA', 'ARMORED SAINT']",['Jan. 19'],21120.0,26400.0,1800.0,,,,['Concert Prods. International'],"['15,']","['The Concert Hall', 'Toronto']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['GEORGE JONES', 'THE CRAMER BROTHERS BAND']",['Jan. 25'],20712.0,,,,,,['Son Prods.'],['11.50'],"['Stabler Arena', 'Bethlehem, Pa.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['WASP:', 'METALLICA', 'ARMORED SAINT']",['Jan. 23'],20510.0,,,2200.0,,,['& Corky Concert Prods.'],['10'],"['Mid-Hudson Civic Center', 'Poughkeepsie, N.Y.', 'Donald K. Donald']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
['LITA FORD'],['Jan. 23'],19478.0,,1686.0,4548.0,,,['Nelson Prods.'],['12.50/11'],"['Sherwood Hall', 'Salinas, Kan.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['WASP:', 'METALLICA', 'ARMORED SAINT']",['Jan. 18'],15764.0,,1359.0,,,,"['Donald K. Donald Concert Prods.', '(19,705 Canadian) (1,750) International']",['14.50'],['Ottawa (Ont.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
"['BILLY OCEAN', 'BILLBOARD FEBRUARY']","['Jan. 23', '9, 1985']",15120.0,,1350.0,,,,"['Concert Prods. International', '(18,400 Canadian) sellout']",['4'],"['The Copa', 'Toronto, Ont.', 'Www.americanradiohistory.com']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/02/BB-1985-02-09.pdf
