weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,[36],576,[],1988-09-14,1988-09-20,Sept 14 16 18-20,grateful-dead-madison-square-garden-entertainment-new-york-john-scher-=-1988-09-14,2896369,,150837,,,,"[20.0, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
2,Human Rightsnow,"[674, 684]",577,[],1988-09-19,1988-09-19,Sept 19,human-rightsnow-john-f-kennedy-stadium-1988-09-19,2621220,,74392,,,1,[35.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
3,Human Rights Now!Tour,"[672, 684]",578,[],1988-09-21,1988-09-21,Sept 21,human-rights-now-tour-los-angeles-coliseum-1988-09-21,1973790,,56547,,,,[35.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
4,Human Rights Now!Tour,"[673, 683, 678]",579,[],1988-09-17,1988-09-17,Sept 17,human-rights-now-tour-olympic-stadium-1988-09-17,1807956,,58679,,,,[37.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
5,Human Rights Now Tour |,"[1, 669, 641]",580,[],1988-09-23,1988-09-23,Sept 23,human-rights-now-tour-oakland--alameda-stadium-1988-09-23,1462500,,58500,,,1,[25.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
6,,"[586, 323, 653]",574,[],1988-09-21,1988-09-23,Sept 21-23,def-leppard-meadowlands-east-rutherford-bureau-john-scher-1988-09-21,1060303,,60781,,,1,"[18.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
7,,"[651, 660]",581,[],1988-09-22,1988-09-23,Sept 22-23,george-michael-tacoma-dome-1988-09-22,891900,,45240,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
8,,[61],582,[],1988-09-17,1988-09-19,Sept 17-19,prince-rosemont-horizon-il-_-sellout-ee-1988-09-17,886815,,39414,,,,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
9,Benefit For The Rain Forests,"[36, 438, 686, 676, 677]",583,[],1988-09-24,1988-09-24,Sept 24,benefit-for-the-rain-forests-madison-square-garden-new-york-bureau-john-schet-1988-09-24,871875,,17617,,,1,"[250.0, 50.0, 25.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
10,,"[105, 685]",294,[],1988-09-01,1988-09-15,Sept 1 15,aerosmith-pacific-amphitheater-1988-09-01,670030,,37528,,,1,"[21.45, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
11,,[651],584,[],1988-08-23,1988-08-23,Aug 23,george-michael-olympic-stadium-1988-08-23,520701,,21640,,,,[23.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
12,,[651],585,[],1988-09-17,1988-09-18,Sept 17-18,george-michael-fiddler's-green-|_deok-estus-|_-denver-1988-09-17,515607,,28386,,,,"[20.0, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
