weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
1,,[36],1,[],1988-12-28,1988-12-01,Dec 28-29 31,grateful-dead-oakland-coliseum-1988-12-28,993264,,45456,,,1,"[30.0, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
2,,[117],566,[],1988-12-18,1988-12-20,Dec 18-20,neil-diamond-miami-arena-1988-12-18,686895,,37129,,,1,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
3,,"[37, 448]",159,[],1988-12-15,1988-12-18,Dec 15-18,kenny-rogers-fox-theatre-1988-12-15,508284,,19071,,,,"[27.5, 20.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
4,,"[37, 448]",439,[],1988-12-20,1988-12-23,Dec 20-23,kenny-rogers-fox-theatre-1988-12-20,489880,,18317,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
5,,"[37, 110]",257,[],1988-12-31,1988-12-31,Dec 31,kenny-rogers-tacoma-dome-1988-12-31,374351,,19794,,,,"[30.0, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
6,,"[693, 41]",439,[],1988-12-27,1988-12-30,Dec 27 30,the-d-jays-fox-theatre-1988-12-27,314725,,12589,,,1,[25.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
7,,[708],594,[],1988-12-26,1988-12-31,Dec 26-31,mannheim-steamroller-orpheum-performing-arts-theatre-1988-12-26,294210,,19215,,,1,"[17.5, 15.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
8,Third Annual Whiplash Bash,"[579, 688]",171,[],1988-12-31,1988-12-31,Dec 31,third-annual-whiplash-bash-cobo-arena-1988-12-31,271772,,12191,,,1,[22.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
9,The Move Something Tour,"[701, 691, 694]",595,[],1988-12-26,1988-12-26,Dec 26,the-move-something-tour-miami-baseball-stadium-1988-12-26,270128,,17151,,,,"[17.5, 15.75]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
10,,[569],439,[],1988-12-31,1988-12-31,Dec 31,kenny-g-fox-theatre-1988-12-31,222398,,9364,,,1,"[25.0, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
11,,"[712, 510]",596,[],1988-12-27,1988-12-27,Dec 27,dzzv-osbourne-arizona-veterans-memorial-coliseum-&-state-fairgrounds-1988-12-27,204195,,11833,,,,"[18.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
12,,"[707, 711]",159,[],1988-12-31,1988-12-31,Dec 31,keith-sweat-fox-theatre-1988-12-31,203229,,8557,,,,[23.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
13,Largest Dance In Texas,"[698, 702]",917,[],1988-12-31,1988-12-31,Dec 31,largest-dance-in-texas-reunion-arena-1988-12-31,183068,,6657,,,,[27.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
